Tweets,Date
"LAHHHHHH? 😂😂😂😂 kampret, padahal mau liat reaksi keluarga yg di tinggal",2023-04-04 14:06:20+00:00
"Ada niat buat coba bantu ngurangin trust issue nya. Eh malah gua yg kena trust issue

Kampret emang 😌",2023-04-04 14:04:11+00:00
@gyuvinfavs LIJEONG SAMPE CUMAN SARAPAN FITBAR BUAT BIKIN GINIAN DOANG KAN KAMPRET,2023-04-04 14:03:49+00:00
@kalewrittings Kampret woii😭😭 https://t.co/j9oWKM6gS4,2023-04-04 14:03:07+00:00
@ehkadek nyebelin lu kampret,2023-04-04 14:00:09+00:00
Kampret bersambung🤣,2023-04-04 13:58:16+00:00
"@vesicelgolgi DAH TAU ANJIMM, DOI GA BISA BERSAMA TERNYATA CUMAN KAHAYALAN SI BRIONY KAMPRET DOANG. Eh tpi yang pas ketemu canggung canggung itu beneran kan?",2023-04-04 13:55:48+00:00
@yyubbins KAMPRET LUKHHH TAK PUKUL NIH,2023-04-04 13:53:11+00:00
Emg kampret nih anggota kelompok gua,2023-04-04 13:53:03+00:00
@luffciousBW @chaaskiess @chaaskiess nab bangun cok lo menang nih kampret!,2023-04-04 13:50:50+00:00
"gue dipaksa galau gara² fyp gue isinya eremika, rumored ayang sasuke yg katanya mati, boruto, naruto flashback pake backsound angels like you DUH SEDIH BGT KAMPRET",2023-04-04 13:50:32+00:00
"@perfecltyfine Aku suka melihat pertikain.
 Lanjut part 2 plisss. Buat Hanna bener"" ga peduli sama Mahen. Biar tau rasa tuh cowo kampret.",2023-04-04 13:50:00+00:00
"@boysplanetarea Setidaknya di sini kita bisa lihat wajah mereka jelas, walaupun Mnet emg kampret, Mnet manipulasi weeeeekkkkk 😜",2023-04-04 13:49:35+00:00
"kampret lu boongin gue anjing, katanya ga chat cewe lain, ga cerita/curhat. gue dapet ss an dari temen gue kalo lu chat cerita sama dia bajingan",2023-04-04 13:49:11+00:00
@riko33303311 @tanyakanrl Gaboleh kampret. Jangan aneh-aneh,2023-04-04 13:45:56+00:00
Kampret,2023-04-04 13:45:17+00:00
"@lasseoyo @StAjora01 @NobowoNonowo @MireinaRiviere si @NobowoNonowo emang kampret dari dulu nyambi jadi kadrun nah si @StAjora01 wibu rohis doyan co*i ngakunya agnos yg malas solat 🤭 

sirkel ini emang problematik kalau dibahss",2023-04-04 13:41:56+00:00
@jwujuw kampret betul 😼,2023-04-04 13:41:10+00:00
@txtdrimedia tl gua dri kmaren² bahas tytyd mlu kampret 😭,2023-04-04 13:40:29+00:00
@cat8won kok kampret ga masuk 10 besar,2023-04-04 13:40:21+00:00
@Bzonk_82 @genx36545403 Perpaduan antara Cebong dan Kampret di singkat CEPrET,2023-04-04 13:40:04+00:00
"@musniumar Buktikan ,",2023-04-04 13:38:53+00:00
@treasuremenfess NGAKAK yoshi kamu agak kampret ea,2023-04-04 13:36:59+00:00
@heeavennm NAAA😭😭 KAMPRET NGAKAK BANGETT ANJAYY,2023-04-04 13:36:51+00:00
"@Majidlave @lustdemonx @sosmedkeras Ada, emang ada manusia kampret kyk gtu",2023-04-04 13:36:47+00:00
"si asu ini, gue udah lupa eh malah dia muncul lagi, kampret emg. gue botakin juga lu.",2023-04-04 13:36:11+00:00
@convomf wkwkwkw kampret,2023-04-04 13:35:31+00:00
@motleiy kampret,2023-04-04 13:34:07+00:00
"@boysplanetarea itu akun emg paling kampret, akun portal kpop biased bgt, sebel👎🏻",2023-04-04 13:33:21+00:00
Kampret Aku mahluk bumi woy https://t.co/nsHq3zhGHe,2023-04-04 13:32:38+00:00
2. ngestalk. nemu si kampret udah follow duluan https://t.co/ULvyWBuQIG,2023-04-04 13:29:37+00:00
@anditasptr_ @jakartatroops Anjir emang ini yg maen SS kampret 🤣,2023-04-04 13:29:29+00:00
Si bego gila kali lu ya tds2 tuh konser grup bodoh bukan acara homo kampret,2023-04-04 13:29:03+00:00
@boysplanetarea Itu akun  Emang kampret tau. Nyari tenar dia mah mungkin udh turun peminat akunnya wkwk,2023-04-04 13:28:48+00:00
@AnandaRadens @Dwynhmng kampret kelean wkwk,2023-04-04 13:27:38+00:00
besok aku terpaksa izin ekstra karena ngerjain tugas kliping kampret,2023-04-04 13:26:08+00:00
"@amandasah__ Oh ini rupanya penampakan Bupati yang gak punya NYALI lawan kaum RADIKAL 
Maaf, harus saya katakan : ANDA KAMPRET",2023-04-04 13:24:14+00:00
Agensi underestimate gara2 fans di sana pd kaya kampret ye,2023-04-04 13:24:08+00:00
@thvyunng yg satu aja belom muncul ya kampret,2023-04-04 13:23:36+00:00
"Wkwk ngapa yg ke up eug si, banyak padahal yg laen juga🙄, padahal canda juga anjir kaga beneran 🙃kaga ada chanel, kampret juga sekontak maen SS🫠 😪😮‍💨, ga lagi lagi dah iseng2 kek gtu 🤣",2023-04-04 13:22:56+00:00
@puzzlingpuzzle_ KAMPRET EMG,2023-04-04 13:22:38+00:00
"dahlah males ngejelasin lagi tp tiba tiba pas aku sendiri dikamar dia masuk diem diem sambil ngomong ""kak jelasin aja coba gpp"" LAH KAMPRET😭😭😭",2023-04-04 13:22:00+00:00
Kampret bocah...,2023-04-04 13:21:45+00:00
"Si kampret juga, udah neng cuci waktu tahun baru tapi neng gaberani ngisi lagi karena bikin makin kangen aa setiap harinya. Tumbler mleyot itu juga hilang di tempat kerja, sedih banget kalo inget cerita waktu aa ketawa karena tumbler itu mleyot",2023-04-04 13:18:37+00:00
kepret kampret,2023-04-04 13:17:03+00:00
Kampret bgt dah,2023-04-04 13:13:49+00:00
@abcdenhaipen KAMPRET MALES BGT,2023-04-04 13:12:35+00:00
@iloseu97 @earthsspace kampret,2023-04-04 13:12:12+00:00
No no! Bukan gw bgt komentarin hal ga penting beginian. Cara gue fangirling kagak kayak gini ya kampret!!!!,2023-04-04 13:09:51+00:00
"@arcenciella Kampret cuma figuran 😭😭😭 heh figuran gitu dia penting anjir buat membolak balikkan dunia Jujutsu 
Wkwk gw penasaran deh pengen liat Sukuna waktu jadi manusia tuh kaya gimana, soalnya bentuk kutukannya aja hot lah🤣🤣🤣 tangan 4 wajah 2 🤣🤣",2023-04-04 13:08:59+00:00
@jubidotcom @BahabolNaftali Polisi kampret itu harus injak dia punya batang leher juga,2023-04-04 13:08:14+00:00
@biigwes_ Genre ntr ini adalah yang paling kampret kalo ada di real life 🙃,2023-04-04 13:08:12+00:00
"Jujur gw nggak liat hal yg aneh, emg becandaan mereka kek begitu. Normal. Mereka tuh emg biasa kek begitu. Itu yg edit video bener2 giring opini bgt kampret. Kok netizen yg baper sih 🌝 gw kalo nongkrong ama org yg udh temenan 10 tahun lebih ya begitu juga https://t.co/LneUTcAG3o",2023-04-04 13:07:17+00:00
@fullsundaii GUE KETAWA BGT KAMPRET WKWKWKWK,2023-04-04 13:06:34+00:00
@Demianchael wkwk kampret di vote nggak tuhh 😭,2023-04-04 13:04:36+00:00
YOONGI KAMPRET APAAAA KOK PEOPLE TAI,2023-04-04 13:02:50+00:00
@abyansaa kampret emang wkwk,2023-04-04 13:01:56+00:00
kampret abis dibikinin jj malah logout,2023-04-04 13:01:55+00:00
smoga besop ak masih diberi kesabaran tuk menghadapi manusia manusia kampret di kelas,2023-04-04 12:58:08+00:00
KAMPRET BALIK LU,2023-04-04 12:56:17+00:00
@rxsaprmsta kampret emang,2023-04-04 12:55:27+00:00
Gitu doang lo semua hejat renjun ah kampret,2023-04-04 12:55:03+00:00
@sunsuhflower ini solo stan indo ngapa kek kampret gini kebanyakan  ya,2023-04-04 12:52:31+00:00
@cheolcimol 😭😭😭😭😭😭 kampret,2023-04-04 12:51:41+00:00
"Kampret baru sadar banyak bgt AU tak save di bookmark. Gk sempat baca, kepala puyeng terlalu banyak universe 😭😭😭",2023-04-04 12:51:19+00:00
"@Legit__duren @aniesbaswedan si anies minta kita lihat rekam jejaknya .... tapi ketika rekam jejaknya dipertontonkan, kok banyak kadrun n kampret (oposisi) yg sewot ya ? ....... aneh.",2023-04-04 12:50:32+00:00
@swtxadorable Irakk kampret lu,2023-04-04 12:48:48+00:00
@MafiaWasit Kampret tenan mbah,2023-04-04 12:47:40+00:00
"@zeeonlynunew @CwrNew Paling dikit ya ngelipat bumi doang 😌😌😌,,,masih emosi gara2 ht kampret tadi 😏😏😏

#CeraVeBlemishxNunew",2023-04-04 12:47:02+00:00
"@vinsmoge Sudah Min, terus bapak kos aku malah nawarin traktiran nasgor. Kampret. Tau gitu gak makan 😑",2023-04-04 12:46:39+00:00
"@raagrn @IDGoonerscom Kampret emang, pas 16 besar klo ngga muncen ya barca 😂😂😂",2023-04-04 12:45:58+00:00
"@harakahdailyHD Kampret, bukan ke pis dulu yg selamatkan umno dulu?",2023-04-04 12:45:56+00:00
"Haduhh si kampret ini lagi, siap2 aja ntar ada yg kena red card",2023-04-04 12:44:38+00:00
Kok rame ya kampret..,2023-04-04 12:44:26+00:00
"maju lu sfs yg anti rj, kampret",2023-04-04 12:41:23+00:00
Tuh si Kampret bilang taun 2022 kan ya emang bener Once kayaknya gak bawain lagu Dewa abis balik WAMI lol,2023-04-04 12:39:11+00:00
PENYEBAB KEMATIAN APA BANGET 😭 SI KAMPRET BISAAN YA LO 😭 mana umurnya selamw itu SAPA YANG MAU SELAMW ITU YA ALLAH 😭😭😭😭😭🙏🏻🙏🏻🙏🏻 https://t.co/rwlmbTEgAv,2023-04-04 12:36:25+00:00
Kata gua lu kampret,2023-04-04 12:35:41+00:00
Temen kampret https://t.co/YWuk56caVr,2023-04-04 12:33:09+00:00
@Allvinme kampret,2023-04-04 12:32:35+00:00
"SENDIRIAN LAGI, KAMPRET",2023-04-04 12:32:20+00:00
Kampret banget rebutan jobdesk pas taraweh gini jadi dapet kerjaan sisa 🥲 🤍,2023-04-04 12:30:31+00:00
Kampret,2023-04-04 12:30:28+00:00
"@Relawananies lah terus maunya ga ada lawan gitu ? ...... jadi calon tunggal ? ...... situ aja koalisi ..... eh luoa gue prinsip kadrun n kampret (oposisi) .... ""gue boleh, loe ga boleh"" ......... koplak",2023-04-04 12:29:14+00:00
@ganjarpranowo @narasitv Alesannya kecolongan lagi. Kampret kampret. Pengen tak pisui pak pak ning ngarep raimu.,2023-04-04 12:28:39+00:00
"scammer² bangsat kek gini ni perlu musnah dari muka bumi, hobby org dijadiin ladang buat dia nipu, kampret emg",2023-04-04 12:27:13+00:00
Kampret wkwk,2023-04-04 12:24:25+00:00
kampret ampe mati gue ttp sadgirl https://t.co/oZN0OawbYq,2023-04-04 12:23:52+00:00
@shopeefinds02 @kegblgnunfaedh ini kalo gak sarkas berarti kampret,2023-04-04 12:21:42+00:00
@skyrainzbby Cok kampret bestai,2023-04-04 12:21:24+00:00
kampret https://t.co/MnRjO3hKBr,2023-04-04 12:19:12+00:00
@goosebumpseu Emg kampret si elon,2023-04-04 12:18:56+00:00
Kampret https://t.co/GaXCDyyF2y,2023-04-04 12:17:52+00:00
"Wah kampret2, gak di ig gak di Twitter yang pegang base circle ytta wkwkwk pastilah gue di anak tirikan emang kampret 😂",2023-04-04 12:16:28+00:00
Masa berbuka kat Putrajaya haritu beli kolo mee kat bazar. Dan makanan tu basi. Kecewa bila suap sesudu mee tu dah melekit2. Kampret punya peniaga. Bukan rezeki lah agaknya tu. Now misi mencari kolo mee di Melaka. Harap jumpa la.,2023-04-04 12:16:19+00:00
@Mentimoen lah memang selama ini dia presidennya,2023-04-04 12:12:33+00:00
"@NCTsmtown_DREAM Owalah kampret, ternyata pamer piercing toh dia 😊",2023-04-04 12:12:23+00:00
"ohh solo stan ya?? pantesan kek kampret
klo mau solo stan ga udah lah ngejatuhin yg lain",2023-04-04 12:11:01+00:00
@aaksaaraa GUE MASI MUDA YA KAMPRET,2023-04-04 12:09:22+00:00
Emang kampret,2023-04-04 12:07:49+00:00
@txtdrdigital Mengedukasi bisnis owner tentang digital marketing jadi bagian penting. Terkadang ada beberapa agency yg nakal dan kampret nih ke bisnis owner nya.,2023-04-04 12:07:06+00:00
Kampret. Lagi cerita serius tanggepannya 'wkwkwk' sialan. Nyesel gw cerita,2023-04-04 12:07:03+00:00
@wvinsmokes eh si kampret entar gua keselek,2023-04-04 12:04:14+00:00
"haiya duit angus 8k gara'' mau claim bundle sampah 
ternyata mending beli yg buat all account
sangat kampret byu",2023-04-04 12:03:41+00:00
"@bluemmaaa Benci banget aku,  sama buzzer yg ngtag provider + ngtag2 lainnya. 
Pngen liat reply nya malah buzzer doang. Kampret!",2023-04-04 12:03:12+00:00
"@18fesss Lu umur brapa dah nder? Ini udh jelas banget loh 😭 pls jngn goblok ya, ga ush maen app gtu2an dah kalo bgini lu masih nanya😭😭😭 takut lu tergoda dengan mulut manis manusia kampret",2023-04-04 11:47:53+00:00
JIAKHHHH KAMPRET KOTAK🤣🤣🤣🤣,2023-04-04 11:47:26+00:00
Emg kampret ni mnyt,2023-04-04 11:47:17+00:00
@urcaramellsky WOE MEL LU GATAU AJA WALAU KITA UDH BEDA JURUSAN BEDA KELAS BEDA CIRCLE TPI MASIH ADA ANJROT YG BILANG KITA MIRIP KAMPRET padhaal kita tida sering terlihat bersama😭,2023-04-04 11:45:07+00:00
"aslinya ngga, cuma kalo sama si kampret ini @yourknight_b tbtb berubah jadi org yg kesabaran setipis kapas",2023-04-04 11:44:19+00:00
"@aksmojapradipta @arunapramesti KAGA ADA YG MAKSA KAMPRET, GUA JUAL LU",2023-04-04 11:43:14+00:00
@Junngcat KAMPRET LU,2023-04-04 11:40:16+00:00
"tersangka bawa tikus ke kamar, dibelah jadi dua di bawah tempat tidur, dimakan setengah, terus dimuntahin

kampret emang oren https://t.co/WcnrZ8otW9",2023-04-04 11:36:17+00:00
@mikagfe kampret,2023-04-04 11:34:28+00:00
@genjrengitarr gw minum ginian sebelum puasa samoe hari ini msih batuk2 aja kampret,2023-04-04 11:33:35+00:00
mending sekalian spill aja. orgnya tuh sadar keknya tapi pura2 bego aja dan gak ngerasa bersalah. kampret emg.,2023-04-04 11:32:31+00:00
gegara baca au ni kampret cowoku jd banyak🥸🥸,2023-04-04 11:29:35+00:00
@salahkuliah Tapi itu tadi nunggunya 2 jam kan? Masih wajar sih harusnyaaa AAAAAA rumor ke bali doang bikin deg degan kampret wkwk,2023-04-04 11:24:21+00:00
@matchacioya @pledis_17 Kampret nyesel aku baca komen ini😭,2023-04-04 11:16:31+00:00
"Nah kan. Anak gemes w udah baper tapi si kampret law malah belom move on juga
Huft",2023-04-04 11:15:53+00:00
@fairyissabey w diblock njerrrr kampret betul,2023-04-04 11:14:59+00:00
@opetimus kampret agillaaa,2023-04-04 11:14:38+00:00
"Prof mpud baru tau????..... 

Sekelas emprof loooh.... 
Ga salah sy kumpul sama kampret,, ternyata selain senang melek malam,, juga pada smart .... 🤭",2023-04-04 11:14:04+00:00
kampret lo bedua wkwk,2023-04-04 11:13:32+00:00
"tintin mengajarkanku ""kampret-sompre-monyet""

ngatsin orang aja berima😭",2023-04-04 11:13:28+00:00
vcd kampret sorry yah yg gw diemin,2023-04-04 11:12:33+00:00
Panitia-panitia kampret.,2023-04-04 11:09:56+00:00
nagi kampret adalah ak pas ada yg mw cerita,2023-04-04 11:08:56+00:00
@mxllboro nyusahin lu kampret,2023-04-04 11:08:47+00:00
@natterzone lho beneran le kampret,2023-04-04 11:08:06+00:00
Ngakak bat lah kampret ni anak dua,2023-04-04 11:07:29+00:00
"ga nangis gue ajg, gue anak kuat, awas lu kampret liat aja lu",2023-04-04 11:02:17+00:00
"Kagak bisa nge hype konser dah kalo gini, tugas kagak berhenti anjir ada trs taik lah kampret",2023-04-04 10:59:56+00:00
"Kampret april, gue jadi inget wot tubi es buah 🤣🤣🤣🤣 https://t.co/wzBAQ6aagq",2023-04-04 10:58:25+00:00
@dirtyxly @7chilliw @moonareas Kampret,2023-04-04 10:55:31+00:00
@horikohsi emg kampret ni tl. suka bawa tweet viral pdhl gk pernah interaksi,2023-04-04 10:50:22+00:00
"@Relawananies Biar Pertarungan Imbang, Gandeng PDIP . 
Anies -Puan /Prananda /Abdullah Azwar (Ty Pak JK,ingin menggandeng PDIP) VS koalisi Endorse Presiden, .
Pasti Seru!! 

Dan Manfaatnya, Para BuzeRp bingung mau jualan kampret, kadrun, Cebong, neo Komunis dl

Kita bs Bersatu kembali! ..",2023-04-04 10:49:50+00:00
@mesa_xxeo nahan berak gmn kampret https://t.co/4NlnOq9mhk,2023-04-04 10:46:41+00:00
"@tanyakanrl Lah dunia isinya ga lo doang kampret. Lemah amat iman lu nder nder umur brp sich dekkk hari gini puasa"" liat org minum msh minta ditoleransi, gausah puasa sana, balik TK lg aja",2023-04-04 10:45:47+00:00
semangat synk q bebtar lg km sdh feri dr si monyet kampret,2023-04-04 10:43:35+00:00
"@UKumalajaya @islah_bahrawi ini playing victim lagi, cebong - kampret itu bahasa identitas di dlm dinamika demokrasi.
gak ada hubungannya dgn teroris.
memfitnah saya mengaku mewakili umat Islam,kata yg mana?
yg musuh Umat Islam itu pki, bukan Umat Islam itu sendiri.

itulah sifat pki, selalu memutar balik.",2023-04-04 10:43:13+00:00
@hanmula @amndzahra Sama cebong kampret dan fans bola juga boleh tuh,2023-04-04 10:43:07+00:00
Sing due yank podo ngabuburit aku tak ngelabur langit 😄,2023-04-04 10:43:04+00:00
"Kalian harus nonton ini
Ruka lucu bangey kampret",2023-04-04 10:42:29+00:00
"KAMPRET LAH KEREN LG CEWENYA DENGERIN CAS, AM, THE 1975 KAMPREEEET",2023-04-04 10:41:37+00:00
kampret nyesek,2023-04-04 10:40:48+00:00
emang kampret,2023-04-04 10:39:06+00:00
@wtrrrlily kak ret kampret 💔💔💔💔💔💔💔💔 https://t.co/RfGD1GMS2c,2023-04-04 10:39:01+00:00
@winkxter kampret,2023-04-04 10:37:16+00:00
@sal_hannie KAMPRET LUW KAK 😭😭 ak nyengir ampe ni gigi kering,2023-04-04 10:36:41+00:00
Kampret gw udh sedih tapi diganggu temen jadi ga sedih malah BETMUT,2023-04-04 10:28:43+00:00
Ketiga kalinya minta break disaat aku minta waktu untuk bisa membuka hati untuk yang lain,2023-04-04 10:28:28+00:00
@tanyakanrl kampret 🤣😂😂,2023-04-04 10:27:20+00:00
@seunghwaaniee KAMPRET EMANH EVA ANJRITTTTTTR,2023-04-04 10:24:16+00:00
"@ch_chotimah2 @SBYudhoyono @panca66 @AgusYudhoyono sifat kadrun n kampret (oposisi) itu sama ...... ""gue boleh, loe ga boleh""  ...",2023-04-04 10:24:12+00:00
"ada yang lebih kampret lagi. kalkulus, soal puding.",2023-04-04 10:19:03+00:00
HADAAHHH SERAH LU DAH SERAAHHH. Mau grup mana aja yg menang gue mah ok ok aja tp enih buat lu mnet kampret https://t.co/9NR8Uf5Vgx,2023-04-04 10:18:57+00:00
Kampret emang si raskal,2023-04-04 10:17:23+00:00
@CNNIndonesia Mau nyalahin pemerintah ntar di cap hatei kadrun kampret... Serba salah,2023-04-04 10:15:15+00:00
@yucilDNI KAMPRET,2023-04-04 10:14:38+00:00
"@baskaradnt Kampret, wkwkwkwk.",2023-04-04 10:13:16+00:00
kampret ngakak bhay,2023-04-04 10:12:45+00:00
@faraafaraa1997 Tapi ayem si ga bikin senangis itu kek hawe si😭 HAWE MAH KAMPRET,2023-04-04 10:12:17+00:00
"Niatnya berbagi kebahagiaan dari BA untuk BA, anak kampret ini malah bikin malu. Hadeh. https://t.co/SDLjcW9hpc",2023-04-04 10:11:36+00:00
@michelle_yup Metamorfosis kampret ke kecebong jadi satu kolam namanya bongpret,2023-04-04 10:10:57+00:00
"Kampret! Udh jompo, ga hoki. Apes mulu perasaan. Astaghfirullah",2023-04-04 10:10:54+00:00
@fruuties @yerimizue dari sekian banyak pilihan kartu kenapa si kampret itu milih yg porno?,2023-04-04 10:10:52+00:00
"anjirr ngedengerin cerita orang lagi jatuh cinta lucu bgt aslii, kayak AAA GEMES BGT KAMPRET GUE PENGEN JUGA",2023-04-04 10:05:48+00:00
"@kegblgnunfaedh Ay bikin jj, ntar km yg ngedit. Kampret emg",2023-04-04 10:05:37+00:00
"wah kampret dia orangnya, dia mengghosting aku blg gajadi take usn-ku. Katanya ayahnya jatoh dan masuk rumah sakit. Astaghfirullah tau"" hari ini masih bisa bolak-balik nyari usn :).
sehat-sehat deh buat orang tuanya, smoga cepet sadar deh mba ruru",2023-04-04 10:05:35+00:00
@httpsorgil DN LO KAGA ADA KAMPRET GUE MAU JBJB TAKUT AWIKWOK 🙏😭😭,2023-04-04 10:05:26+00:00
"@baworRockNRoll gw waktu dapet kerjaan installasi kamera di BTS dki
gw di bayar jasanya cuma 350rb per titik..
lah mereka minta 3.5 JT hahahaha di satu titik 
kan kampret hahahaha
mending gak gw kerjain dah....
ahahahahaha",2023-04-04 10:04:30+00:00
"@_MbakSri_ Ojo kesusu, aja dadi tukang catut.....kampret koalisi besar pilpres 2014 juga kalah...",2023-04-04 10:01:59+00:00
@apayadig Hohohooo tydack akan ku serahkan pada kampret yang durhakaaa~~~,2023-04-04 09:59:03+00:00
"@kucinkkurwa @Mdy_Asmara1701 Saya memang wni keturunan.
Kan saya pribumi .
Saya bkn cebong ,dan saya gk akan nyebut kamu kadrun/kampret .
Saya hnya ingin presiden republik Indonesia ini dari warga pribumi .
Slh nya dmna ??",2023-04-04 09:55:49+00:00
@Relawananies pecatan menteri peranakn yamn kampret telek kadrun bisa apa..,2023-04-04 09:54:17+00:00
"@_waffleurszz FAKSIT INI LUCU BANGET KAMPRET, LONG AU PLISSSS👩🏻‍🦯👩🏻‍🦯👩🏻‍🦯👩🏻‍🦯👩🏻‍🦯👩🏻‍🦯👩🏻‍🦯👩🏻‍🦯👩🏻‍🦯",2023-04-04 09:53:51+00:00
bos bos kampret anjjjjj,2023-04-04 09:51:39+00:00
"KAMPRET LUCU POL
SAYANGKU CINTAKU KASIHKU
MUMUMUMUMUMUMUMU https://t.co/reS8xZGwJZ",2023-04-04 09:50:30+00:00
HADEHH KENA SCAM REFUND TIKET KAN GW KAMPRET DEH PROMOTOR KAYA GINI https://t.co/LyxoFRyQc8,2023-04-04 09:50:00+00:00
HAH ANYING KAPAN GUE TITIP SALAM ADEK ASU FITNAH AJA MANA ADA GUA TITIP SALAM SAMA PELATIH LU KAMPRET,2023-04-04 09:49:09+00:00
ANJIR KAMPRET MBAK😭😭😔,2023-04-04 09:48:52+00:00
@aespafess_ KAMPRET GW KIRA BENERAN GILAAA,2023-04-04 09:46:32+00:00
@bucin_minyok2 MONEK KAMPRET EMANG JELEK BGT😭,2023-04-04 09:44:08+00:00
"lagu yg liriknya ""tidak akan ku serahkan pada kampret"" itu judulnya apaan sih?",2023-04-04 09:43:27+00:00
@krougee @gyuu3yaki @hsn73320816 wah junico kampret,2023-04-04 09:38:37+00:00
Si kampret gajian lebih 2 digit padahal jarang masuk 🤭,2023-04-04 09:34:51+00:00
@oktaviohappy @Askrlfess KAMPRET BGT MASIH NGAKAK LG GW😭😭,2023-04-04 09:29:24+00:00
wkwkwk kampret lawak banget https://t.co/cEbTcYYR7o,2023-04-04 09:28:03+00:00
kyni banar ih kampret lah,2023-04-04 09:22:17+00:00
kenapa matthew jadi kena trus ih mnet kampret,2023-04-04 09:20:23+00:00
kampret baru nyadar ama tweet elon klo logo twitternya ganti jadi anjing wkwkwk,2023-04-04 09:19:40+00:00
@IDGoonerscom Maju lo munchen kampret.,2023-04-04 09:17:58+00:00
"Kalo lewat web. Lambang burung Twitter jadi anjing doge.
Elon kampret.",2023-04-04 09:17:28+00:00
@sal_hannie SKWKWKWKW KAMPRET😭🤣,2023-04-04 09:11:22+00:00
"@ekowboy2 telek kampret yaman bisanya hanya bikin hancor partai gurem ...
puluhan tokoh senior partai dan setengah pendukungnya pada pergi tingalkan nasdrun dan demokratndrun",2023-04-04 09:10:17+00:00
@Relawananies telek kampret yaman...isoh opohhh,2023-04-04 09:08:01+00:00
@Robertteguh168 @has_meliala Kalo kampret sudah memakan kurma di pohon sebelum dipanen,2023-04-04 09:05:42+00:00
@achmadsf6 sate kampret? apa itu😭,2023-04-04 09:04:46+00:00
@SMT_528 Yang kampret mah emang Mnet 😭👎🏻,2023-04-04 09:01:45+00:00
@analanalna oalah kampret😭😭😭,2023-04-04 09:00:54+00:00
kampret,2023-04-04 09:00:43+00:00
@UKumalajaya @has_meliala Kalo kampret?,2023-04-04 08:57:25+00:00
kampret ga jelas wifi //,2023-04-04 08:55:23+00:00
gatau mikir ngganya. tapi keknya ngga si kampret mah-_,2023-04-04 08:50:27+00:00
"Kampret...
Batal puasa :D",2023-04-04 08:50:20+00:00
kampret itukan bukan tugas gue,2023-04-04 08:50:14+00:00
"@kurawa bagi kadrun n kampret (oposisi) ... justru ini kesempatan ""menggoreng"" utk membodohi rakyat ...... tapi mereka lupa, rakyat sekarang sudah cerdas, bisa membedakan mana mimpi mana kenyataan.",2023-04-04 08:47:16+00:00
"@babufess sans aja, aku nguli arte hu tao ampe bener jadi aja setahunan wkwkk kampret emang domainnya",2023-04-04 08:42:20+00:00
@kesendrian @moviemenfes agak kampret ini scene,2023-04-04 08:41:55+00:00
"Kampret bgt Mnet emang yah......
Preview ep 10 sampah bgt",2023-04-04 08:38:43+00:00
Kwkwkw kampret,2023-04-04 08:34:32+00:00
"@menghaobin KAMPRET, GUE MASIH PUASA HARUS MELIHAT INI",2023-04-04 08:31:14+00:00
kampret kenapa selalu nonfans yg lucky 😭😭😭😭😭😭,2023-04-04 08:28:30+00:00
"@johnhendrik3 @gojekindonesia Kampret banget tuh driver

Pasang autobid tp order pilih2 dan ga mau cancel

Posisi dari didepan RS premiere jatinegara, sampe sekarang ud sampe condet belum di cancel 🤣🤣",2023-04-04 08:27:46+00:00
"@tanyakanrl lagi marak batuk :(
KALO LO BATUK TUH PLIS DITUTUPIN NAPA???!!!

GUE KALO DAH KENA TUH SEMBUHNYA 1-2 BULAN MASALAHNYA KAMPRET ::::""""""(((((",2023-04-04 08:23:06+00:00
KAMPRET ANJG AING JG MAU😭😭,2023-04-04 08:20:15+00:00
gue jujur bayar full tapi kesel juga si kampret woy line up udah mo seminggu kaga ada update lu,2023-04-04 08:20:08+00:00
"@JaenoXTM termasuk PKS,PBB,PKB, PPP? ini juga bisa di bayar ,, hahahaha terus ngapain mereka mencitrakan partai relegius sok nasionalis,,kampret juga mah,,",2023-04-04 08:19:48+00:00
"@Doni13587681 @Ndons_Back Sepakat, krn dia pengkhianat ya kt khianati utk tdk plh lg, katanya mau satukn cebong kampret tp buktinya ...bela eks pndkngnya sj tdk ada suaranya krn sdh enak d kursi empuk, idealnya kl sdh gbng itu bgm caranya memberikan pengaruh trhdp rezim/pres, ini malah larut dg jbtnnya",2023-04-04 08:11:30+00:00
"@tanyakanrl kampret, mungkin mantan gue tipe2 kaya sender and friend. gue diputusin pas lagi sakit cacar uler (pertama kalinya kena dan panik banget) jadilah malemnya bengong2 aja sambil mikir ""gini amat yak hidup""",2023-04-04 08:07:44+00:00
@gintoginn @moonareas kampret JANGAN SEBUT ACI 😭,2023-04-04 08:07:32+00:00
Emang kampret wkwkwk https://t.co/1yAG5In8z5,2023-04-04 08:04:17+00:00
seminggu kampret isinya bukber bukber aja,2023-04-04 08:03:53+00:00
"@SempakBolon9 @dianaaabeatrice Diundur setelah lebaran
Kan kampret 🤣🤣🤣",2023-04-04 08:02:21+00:00
"@SempakBolon9 @dianaaabeatrice Kok kampret anda
Wkwkwk",2023-04-04 07:55:40+00:00
@loffyuu sate kampret jombang jd kangen,2023-04-04 07:51:14+00:00
Kampret sih klo open ending 😭,2023-04-04 07:50:22+00:00
@draordies lu udh berjuta juta kali ngomong seblak mewek tp ga kesana kesana jg kampret,2023-04-04 07:47:40+00:00
@KompasTV akhirnya kampret bermetamorfosis jadi  cebong,2023-04-04 07:44:16+00:00
