Tweets,Date
@Jogja_Menyapa Bedebah semua itu....setingan nya kurang bagus bro....😀😀😀,2023-03-26 17:06:01+00:00
"@cyukael @KanzAnjasmara @AREAJULID Betul tuh.
Sampai ada kan narasi mencak-mencak bawa-bawa ""KTP mana mas?"" yang berujung ngusir.

Kan sama aja rasis itu.",2023-03-26 17:02:02+00:00
"@KanzAnjasmara @AREAJULID Kalau emang Jogja +++.
Terus kenapa sampe viral tuh orang nanya ""KTP mana mas?"" sampe ngusir segala.
Lawak emang.

Di Jabodetabek kayak begitu dah habis digebukin yang ada.
Serasa jadi jagoan kali mentang-mentang pribumi.

Dan ngapain juga bawa-bawa kata ""KTP"".
Sama aja rasis.",2023-03-26 17:01:01+00:00
@gabisa_tidur bedebah banget anj mukanya dari dulu juga,2023-03-26 16:56:26+00:00
@aldiriansyach @crystalitesn @AREAJULID Pengen frontal tapi dia berasal dari negeri begal 😂,2023-03-26 16:54:20+00:00
"No more mr. nice guy, at least untuk para bedebah itu.",2023-03-26 16:47:55+00:00
Praktikum juga sejauh ini paling bedebah ya mektan,2023-03-26 16:38:05+00:00
@ibu2anaksatuuuu @sosmedkeras @kegblgnunfaedh Ttapi temen aku pake produk produk yang kata kamu bedebah itu beneran ngembang woyy sampe di suudzon in lagi hamil😭,2023-03-26 16:22:25+00:00
"pajek dll dah mintanya kek malak, duitnya buat kemajuan bangsa, eh malah diembat sendiri kan bedebah nyett",2023-03-26 16:09:44+00:00
Bedebah,2023-03-26 15:52:45+00:00
@CutSarina5 Negeri para bedebah penjilat.,2023-03-26 15:48:04+00:00
anies MANUSIA BEDEBAH https://t.co/X1gb9aZRMz #AniesNasdemOut,2023-03-26 15:41:04+00:00
"@CNNIndonesia Memang bedebah sampai dalam tulang ni spesies!!!!
Bukan masalah dia maling gak maling, itu sudah cukup jelas kan?!
Yang keterlaluan tu dia memanggap orang se-indonesia remeh dan goblok dg bualan dia!dia pikir dia ini sangat pintar sekali eh??",2023-03-26 15:34:05+00:00
BEDEBAH LU CK KALO SAMPE LU BIKIN JJKS NGEBADUT DOANG!,2023-03-26 15:11:22+00:00
"Biasanya.., 
para bedebah &amp; para bangsat itu sok jago di medsos, tapi MELEMPEM BAK KRUPUK RAMBAK KECELUP PIPIS ONTA 🤣🤣🤣🤣

👇👇👇 https://t.co/FHMEwhEHZ9",2023-03-26 15:03:16+00:00
"@LekKacung @islah_bahrawi Kalian yg bikin, kaian yg ribut, kalian jg yg viralkan. Gampang bong, itu mukanya jelas kan. Cari aja tuh 4 bedebah yg ngaku nya islam. Krn gw yakin ini video hanya untuk menyudutkan islam saja.",2023-03-26 14:34:32+00:00
bedebah,2023-03-26 14:26:58+00:00
@ekadwiarianto @convomfs Itu para bedebah pakai sajamkah?,2023-03-26 14:07:58+00:00
@WEDEMS3X ternyata bedebah kecil ni ketauan,2023-03-26 13:56:11+00:00
emng bedebah bgt mulut tu bocah,2023-03-26 13:52:44+00:00
"“game tebakan brg sq bedebah”

A Thread https://t.co/mNDVU052jX",2023-03-26 13:22:40+00:00
@Heraloebss Ya Allah ditandu? Kek jaman pak Sudirman saja di 2023 ini. Sungguh paradoks negeri para penguasa bedebah ini.,2023-03-26 13:21:26+00:00
"@WEDEMS3X 

“game tebakan brg sq bedebah”

A Thread https://t.co/h9xBQc37Qp",2023-03-26 13:19:13+00:00
"Nge Dije bareng SQ bedebah n keparat. 👊🏻

t. @WEDEMS3X https://t.co/SIDN44qS6L",2023-03-26 13:19:06+00:00
"@an_ti_ka_drun Ck..ck..ck.. betapa jauh sesatnya. Minta berkah itu kepada Allah, bukan kepada BEDEBAH...",2023-03-26 13:18:34+00:00
BANGKE ASU NAJIS BRENGSEK BEDEBAH SUSAH BANGET TAIK,2023-03-26 13:14:41+00:00
@RaniKancana Kleaaan pada puawaaaazz...bedebah negeri ini...wkwkwkwk,2023-03-26 12:39:52+00:00
@PartaiSocmed Basmi para bedebah Dan tikus2 di @beacukaiRI @bckualanamu @KemenkeuRI @mohmahfudmd @Kemenkumham_RI,2023-03-26 12:29:11+00:00
"@lock_luck80 @AnakLolina2 Masih realitis emang pendukung Anis 
Meski Anies bodoh tetap di dukung 
Beda fans garis keras jkw /GP
80% membabi buta 😆😆😆
di kritik bahwa itu salah kita yg ngritik di bully para BEDEBAH
Pokoknya Jokowi atau GP adalah dewa 
manusia suci tanpa salah dan dosa https://t.co/LfeAuxTXVS",2023-03-26 12:25:19+00:00
"informasikan ke saya, Negara mana yg ketika menjadi tuan rumah piala dunia boleh pilih2 peserta nya tanpa kualifikasi? Sudahlah @FIFAcom banned saja Indonesia, mulai dari Liga sampai Timnas Indonesia. Politisi di Negeri ini memang bedebah, Israel lolos sejak Juni tp diam saja!!",2023-03-26 12:16:34+00:00
"@losteltanin @literarybase kak sorii mau nanya, tanah para bandit tuh nyambung ke novel lain ga ya? misal ke seriesnya negeri para bedebah atau pulang gitu",2023-03-26 12:09:36+00:00
@ch_chotimah2 @musniumar Nama dan wajah islami tapi isi kepala seperti para bedebah haram jadah!,2023-03-26 12:05:33+00:00
@bbyggyy @xer0verse nerd bedebah 😂,2023-03-26 12:01:40+00:00
@gnolbo Bedebah! 😂😂😂,2023-03-26 11:59:16+00:00
Binasalah wahai bedebah padang pasir 🙂 https://t.co/3ldPPCZTkH,2023-03-26 11:54:50+00:00
@Android_AK_47 Bacot bedebah permadi arya..,2023-03-26 11:43:31+00:00
@paanikattack @tierraluvbooks @halleluhellyeah Bedebah,2023-03-26 11:32:06+00:00
@Askrlfess True. Gue pernah ninggalin cowo kipop gue demi ngejar cinta jamet bedebah😭,2023-03-26 11:23:04+00:00
"Baru Ramadhan ke 4, tapi sendal w udah ilang 2x di masjid.",2023-03-26 11:20:54+00:00
@90pistols akan saya KIRIMKAN tentara UKRAINA untuk melindungimu DARI para BEDEBAH BERBATANG kemanapun KAMU pergi,2023-03-26 11:04:04+00:00
@candleliciust @mkpasaribu @idextratime Kalo Ganjar menerima Israel pasti bedebah ini tweetnya beda lagi,2023-03-26 10:40:44+00:00
pasti ketemu teman teman bedebah jahanam🙂,2023-03-26 10:39:00+00:00
"💫✍️✍️✍️....✨

_Kaum Bedebah_ : 

*_""Orang yang di luar pemeritah jangan banyak ngomong...!!!""_*

_N i t i z e n_ : 

*_""Orang yang di dalam pemerintahan jangan banyak nyolong...!!!""_* 😁🤓😀

•┈◎❅❀❦ 📡 ❦❀❅◎┈• https://t.co/XcIARujg93",2023-03-26 10:36:28+00:00
"💫✍️✍️✍️....✨

_Kaum Bedebah_ : 

*_""Orang yang di luar pemeritah jangan banyak ngomong...!!!""_*

_N i t i z e n_ : 

*_""Orang yang di dalam pemerintahan jangan banyak nyolong...!!!""_* 😁🤓😀

•┈◎❅❀❦ 📡 ❦❀❅◎┈• https://t.co/IKlG3h0uLE",2023-03-26 10:18:43+00:00
aeeek onok ae asu nabrak uwong barang bedebah https://t.co/paJsXnXDhT,2023-03-26 10:10:06+00:00
@AB_008_ @tr1ey Astaghfirullah...menyembah &amp; mohon berkah bedebah !! 😎👹Bener² sudah krisis akidah.,2023-03-26 10:07:21+00:00
@ekowboy2 @opposite6892 Susah jd orang baik di negri para bedebah!!!,2023-03-26 10:06:54+00:00
Harap selamanya hard stuck Iron bedebah,2023-03-26 08:58:46+00:00
@rljaeh @djongin aduh dasar manusia bedebah,2023-03-26 08:51:28+00:00
@rickwecee @kegblgnunfaedh Bedebah bener luwhh😠😠😡,2023-03-26 08:40:02+00:00
"@bonjurno31 @FraksiRakyatID Negeri Para Bedebah, Baaang.",2023-03-26 08:17:39+00:00
@wviinteo @doynghuck @gambcar Bedebah,2023-03-26 08:00:31+00:00
@QQcontinuum @ListyoSigitP @Spripim_Polri Tah eta sa gerombolan bedebah gkgkgk😂😅😅,2023-03-26 07:44:43+00:00
"@OposisiCerdas Begitulah negara ketika dikuasai para bedebah bangsat2 bangsa. Mereka merampok kekayaan negara  secara berjamaah lalu saling menutupi kebusukannya. Bila ada orang yg coba membuka boroknya, maka mereka akan menyingkirkan dgn segala cara. Hormat saya buat pejuang kebenaran Alvin L",2023-03-26 07:39:13+00:00
@YusupJava @ListyoSigitP @Spripim_Polri Gerombolan bedebah..gkgkgk😂😅😅,2023-03-26 07:31:03+00:00
"sepenggal kisah anak manusia dari 'negeri para bedebah'
https://t.co/2HoDDivwE7",2023-03-26 06:58:16+00:00
"@idextratime Main di Piala Dunia jalur tuan rumah buat apaan ujung ujungnya jadi badut doang, mending batal itu acara daripada penjajah israel makin besar pala, bedebah",2023-03-26 06:41:13+00:00
@MazeeehYudBoy @jawashitpost Afifahhhh bedebah wkwkwk,2023-03-26 06:26:15+00:00
"HAHAHAHAHA.....orang Padang mana berani pak, cuma bekoar doang macam Arteria Anjing, jago kamar!!!!!!! BEDEBAH PADANGNSI ANJING ARTERIA!

https://t.co/tODWoV0Qy4",2023-03-26 06:25:16+00:00
"@kalistarina @mohmahfudmd Pak mahfud lebih faham bagaimana cara ngurus negara. Negeri ini adalah negeri para bedebah. Antar lembaga dan instansi selalu ""TAHU SAMA TAHU"". Jadi pak mahfud cari dukungn publik utk membongkar kasus2 yang sdh ada. Mau tahu contohnya? KASUS SAMBO!!",2023-03-26 06:15:38+00:00
Bedebah banget ini!! Wkwkwk ~Shines_oz https://t.co/UwJ4p9khFO,2023-03-26 06:09:20+00:00
Negeri para bedebah !!,2023-03-26 06:07:59+00:00
@sgits1 Bedebah,2023-03-26 06:05:10+00:00
"dari seorang yang pernah punya coworker berengsek tukang izin dari kerjaan dgn alasan “urusan keluarga”.
hari ini izin ga masuk anter istri cek kehamilan, besok izin ga masuk krn anak sakit, besoknya lagi izin ga masuk karena orgnya sendiri yg sakit.
gitu aja terus lo bedebah 🙂",2023-03-26 05:46:54+00:00
"@literarybase Bisa aja kalo mau langsung baca PP. Kalo baca bedebah di ujung tanduk kayaknya baru harus baca buku 1, 2 dulu",2023-03-26 05:35:36+00:00
"@rasnugrosgaha @__AnakKolong @ListyoSigitP @DivHumas_Polri Lha emang lu sendiri modal apa tong? Lu pinter? Gaya lu sok kek org pinter..pdhl otak cekak... Di dunia Maya, Nettizen bebas mau ngapa2in aja, gak usah lu sok ngatur.. Mending lu ajarin tuh kadrun2 otak cekak yg mau2nya jd jongos imigran2 Yaman bedebah... Cuiih dah ah..",2023-03-26 05:28:47+00:00
@purwantomilo 😂😂😂😂😂😂 bedebah!😂,2023-03-26 05:24:55+00:00
"@Bedebah_21 @detikcom semoga mas ini jujur bukan karena takut dipecat doang mas, tp emang jujur. aamiin",2023-03-26 05:10:11+00:00
@literarybase Aku gabaca NPB sama NDUT masih nyambung aja ampe bedebah di ujung tanduk nder,2023-03-26 05:08:22+00:00
wlpn gua ga pernah nyesel 1 keluarga sama lo AT LEAST LO SADAR LAH ANJR SAMA SIKAP BANGSAT LU YANG GATAU DIRI BEDEBAH BANGSAT KASAR NYA BUKAN MAIN GA PERNAH MAU BELAJAR DRI KESALAHAN MANUSIA MCM APA SI LO EVEN GUA GA BERHARAP ADA MANUSIA SEMACAM LO.,2023-03-26 05:06:19+00:00
@pdfperjuangan bedebah 😂,2023-03-26 04:56:34+00:00
"@geloraco Negeri Para Bedebah....
Pejabatnya selalu show of force tentang kekuasaan dan kemewahan...
Rakyat hanya dijadikan sapi perahan...
Hukum hanya sekedar bualan dan alat penekan rakyat yang kritis ...",2023-03-26 04:55:20+00:00
@literarybase --di negeri para bedebah sama negeri di ujung tanduk nder,2023-03-26 04:54:58+00:00
Bedebah Israel Yahudi,2023-03-26 04:40:26+00:00
"@AREAJULID Dulu abangku pernah hampir jadi korban klitih 2018, pas pulang malem sekitar jam 9 di jalan apa lupa dia di kejar ama 2 pemotor yang bawa pedang, punggung hampir kesambet pedang tp alhamdulillah ga kena kata abang dia ngebut banget jd bs lolos dr kejaran para bedebah jahat 😈",2023-03-26 04:31:00+00:00
"@literarybase Menurut ku langsung baca PP gak papa, tapi kalo lanjut Bedebah di ujung tanduk mungkin bisa baca NPB sama NDT, trs lanjut Tanah Para Bandit",2023-03-26 04:09:06+00:00
"@literarybase Pulang-pergi nggk perlu baca npb sama negeri diujung tanduk. 
Tpi klo udh selesai baca pulang-pergi trus lanjut ke bedebah diujung tanduk, harus baca dlu yg npb sama negeri diujung tanduk",2023-03-26 03:50:59+00:00
@ekadwiarianto @convomfs polisi dimana? harusnya tembak mati bedebah seperti mereka ini!!!,2023-03-26 03:33:05+00:00
Biadab.Bedebah,2023-03-26 02:57:56+00:00
"@FraksiRakyatID Kok gak ada yg bela rakyat pejabat2 negara ini, giliran gk sejalan di bilang radikal. Klo gini rakyat korban kata tere liye NEGARA PARA BEDEBAH",2023-03-26 02:54:04+00:00
Negeri para bedebah https://t.co/tfhFMUQgah,2023-03-26 02:23:19+00:00
"@PartBurungGalak @KemensosRI @PalestineID Gk ada malunya.muka badak.islam hanya topeng,bedebah kotor.",2023-03-26 01:09:10+00:00
"@is_pelssy gedex jd sdr kecebong kan. Hiahaha.... 
tikus2 kan ama kecebong temenan tuk NPB - Negari para bedebah",2023-03-26 00:37:54+00:00
Negri para bedebah apalagi DPR RI https://t.co/v3VYOJGYhq,2023-03-26 00:24:53+00:00
"@6undul0h huebaat sekali 
ternyata NPB nih msh ada orang jujur, gak pa2 gak jd pjbt.
akhlakmu lebih mulia dr pd para bedebah itu.",2023-03-26 00:15:49+00:00
CIH BEDEBAH,2023-03-25 23:32:12+00:00
@susipudjiastuti Uang anggaran itu klau uang rakyak ya.. bedebah!,2023-03-25 22:23:41+00:00
"bedebah ini cuma gede bacot dan gak punya akhlak

sangat malu rakyat punya wakil dengan perangai macam setan seperti dia

bangke..!! https://t.co/NUZetFaDe9",2023-03-25 22:15:28+00:00
Bedebah,2023-03-25 22:04:21+00:00
"@ekadwiarianto @convomfs Kalo ketangkep,sebelum di bui,mending arak dlu keliling jogya tanpa pakaian dikerangkeng, di atas mobil dah,bedebah bukan manusia mereka 😖",2023-03-25 22:00:18+00:00
@txtdaribogor bedebah kontol,2023-03-25 21:41:51+00:00
"@memefess Para bedebah ngepost, enak ngatain org di twitter wkwk",2023-03-25 20:45:54+00:00
WUANJRIT.. BEDEBAH banget ini !!! Wkwk ~Heri_Alba18: https://t.co/GmsjHD2Txe,2023-03-25 20:39:14+00:00
@AriesPartner Anon bedebah astaga,2023-03-25 20:19:36+00:00
"@PartaiSocmed Cari utangan buat bangun jalan orang kaya, yang miskin suruh setortoran . Yang menikmati para bedebah. Cakep,,,,",2023-03-25 19:43:38+00:00
Dasar manusia bedebah,2023-03-25 19:38:54+00:00
"@AH_SiregarXIX @PWibawa57 @jokowi Smnjak rezim bangsat in brkuasa, negara dbikin suka2 mereka rkyat d anggap sapi perahan !!! Anjeng kalian bangsat bedebah !!! 🤬",2023-03-25 17:40:30+00:00
"@msaid_didu @prastow Smnjak rezim bangsat in brkuasa, negara dbikin suka2 mereka rkyat d anggap sapi perahan !!! Anjeng kalian bangsat bedebah !!! 🤬",2023-03-25 17:38:47+00:00
"@tempodotco LENGSERKAN JOKOWI...
REZIM BEDEBAH...",2023-03-25 17:01:39+00:00
"@ecosocrights LENGSERKAN JOKOWI...
REZIM BEDEBAH...",2023-03-25 17:01:23+00:00
"@narcissus1296 Eleh, alasan kau bedebah. Yakali dia telanjang lu gak liat😠",2023-03-25 16:42:53+00:00
Memang Bedebah sih,2023-03-25 16:41:27+00:00
"MUKA NDESO, HATI IBLIS, ITULAH SRI MULYANI, BEDEBAH KEMENKEU!!!!

https://t.co/2CBB71ElOH",2023-03-25 16:37:16+00:00
sangat amat spisles sama novel ini. kayak... woy ini sangat bedebah kelakuannya. 😯,2023-03-25 16:33:23+00:00
@Nasikin_MA @felixsiauw Bedebah,2023-03-25 16:28:12+00:00
"Ya Allah, klo td gue ikut murka bisa keluar kata2 tidak senonoh di dalam rumah Allah. Jd gue cuma bisa menahan amarah dg inhale exhale smbl istigfar berkali2. Kalo gk bisa gue tempeleng tuh atu2 bocah 😾 
Gue &amp; mangki bener2 no excuse buat bocil2 yg bedebah 🤣",2023-03-25 15:53:27+00:00
"Awalnya baik2 saja gue dg kelakuan bedebah bocah2 d mesjid, eh hari ini bener2 gua tidak menyarankan bocah ke mesjid. Masalahnya selama solat terawih ni makhluk becanda mulu, tertawa terbahak2 sampe dorong2an alhasil dorong temennya ke tmpt sholat cewe (isinya nenek2)…. https://t.co/CYEWWLeFiu",2023-03-25 15:53:25+00:00
"""Negeri para Bedebah""",2023-03-25 15:26:37+00:00
SONG QIUTONG LU CEWE BEDEBAH SIALAN,2023-03-25 15:17:51+00:00
Para bedebah tukang nyolong,2023-03-25 15:14:46+00:00
"@tanyakanrl Caper tapi koq ujung-ujungnya digembok.
Lawak emang bocil edgy.",2023-03-25 15:05:38+00:00
"@tanyakanrl Dah caper ujung-ujungnya digembok.
Gak malu tuh sama peler 😂",2023-03-25 15:04:23+00:00
"@AREAJULID Bocil modelan beginian mah udah kebanyakan asupan duit haram orangtuanya.

Banyak di tempat gue tinggal modelan begini.
Orangtuanya orang punya.
Banda segala macem juga dibeliin cuma-cuma.

Beda sama orang gak mampu, mau berbuat juga mikir dulu, duit juga gak ada.",2023-03-25 14:59:23+00:00
"@USHIARIN @addxtiv @AREAJULID ""Kayak duit orangtuanya halal aje"" 😂

Mayoritas yang begini anak orang punya.
Anak orang gak punya mah boro-boro mau aneh-aneh, duit aja gak dablek.
Mending di rumah lah bantu emak jualan.",2023-03-25 14:55:31+00:00
"@detikcom Mayoritas emang petugas mall mah kalau nemu barang berharga pasti dibawa ke bagian CS.
Soalnya ngeri juga, kerja susah, berujung dipecat kalau gak jujur.",2023-03-25 14:53:53+00:00
"@PartaiSocmed Ayo dong temennya yang 1 koloni dan almamaternya keluarin.

Lulusan sana gak rakus mah rugi cuy. 😂",2023-03-25 14:48:33+00:00
@DanielPrasetyo @PartaiSocmed @wadawidy Sepertinya dia fans Dodo yang sakit hati.,2023-03-25 14:37:04+00:00
"@pipalimak @PartaiSocmed Akun fake juga itu kayaknya.
Biasanya yang sok keras gitu juga akun fake.
Foto juga boleh nyolong di google atau pinterest.",2023-03-25 14:31:11+00:00
"@WhiteEdelweiss9 @PartaiSocmed Kalau ane pribadi sih selagi pendapatan under 4.5 JT ya abaikan aja 😂

Toh kadang perusahaan juga banyak koq yang input data 4.5 tapi realnya kita kerja cuma dapat 3-4 JT.

Au ah gelap, semoga 2024 bisa berubah lebih baik lagi 😂",2023-03-25 14:29:30+00:00
"@kochengfs Oci buncit nih, eeknya di kloset hobinya makan. https://t.co/btyDlOocHo",2023-03-25 14:23:10+00:00
"Negeri para bedebah, menterinya ngajarin anak buahnya songong https://t.co/DyQ2c7WLP2",2023-03-25 14:02:12+00:00
@marknkt bedebah,2023-03-25 14:00:37+00:00
"...dan DUIT GW DIPINJEM 2 JT padahal gw harus bayar tagihan lain dan survive!!!

Gw cuma punya kerjaan Mr. S dan Miss Sassya sebagai tambelan nyambung nyawa saat ini, TAPI GW MALAH DIBIKIN SAKIT PERUT SAMPAI NGGAK BISA KERJA!!!

Gw maunya INI CEPAT KLAAR CEPAT SETOR, BEDEBAH!!! https://t.co/0mO5vs7zvL",2023-03-25 13:38:52+00:00
Kenapa akses wjatsapp web macam bedebah sekarang. Login aja brapa menit!,2023-03-25 13:34:38+00:00
"@literarybase kalo pergi-pulang-pulang pergi iya series ndeer, mereka juga satu universe lah istilahnya sama series negeri para bedebah-negeri di ujung tanduk-bedebah di ujung tanduk. kalo yg lainnya nggak kokk",2023-03-25 13:34:22+00:00
bedebah!,2023-03-25 13:25:40+00:00
"@literarybase yang series tuh yg atas dari pulang - pergi - pulang pergi (terus ini jg kayak nyambung gitu sama series yang negeri para bedebah - negeri di ujung tanduk - dsb). Kalo tentang kamu sama rindu beda, enggak berkaitan, cuman kalo dri genre sama2 ttg kehidupan gitu.",2023-03-25 13:12:21+00:00
"smg ini cuma fiktif. kalo pun beneran, semoga mbaknya tetep pergi ke Aussie dan nolak lamaran laki2 bedebah bajingan pekok kaya gini🙏🏼",2023-03-25 12:25:46+00:00
"@txtdrpemerintah Gak tanggung-tanggung 1M pake duit rakyat pula. Hahaha bukannya mencari berkah malah menjadi bedebah, kaya di negara odni aja 😂",2023-03-25 12:06:40+00:00
Kongkalingkong para bedebah,2023-03-25 12:03:44+00:00
"@tanyarlfes BUAT MBAKNYAA, SEMANGAT MBAK GAUSAH DENGERIN BEDEBAH SATU INI. AYO KEJAR MIMPIMU SELAGI ADA PELUANG, JANGAN SAMPE ORANG² KEK GINI MENGHAMBAT PROSESMU. SEMANGAT, SEMOGA NULAR YAA KE AKU BISA S2 DI LN",2023-03-25 11:25:43+00:00
"@OposisiCerdas Maunya luhut negara dikelola seenak udelnya, merampok kekayaan negara dan bagi2 kekuasaan dgn sesama penghianat. Dasar bedebah bangsat bangsa",2023-03-25 11:08:40+00:00
Semakin yakin untuk tak 1 gerbong dengan para bedebah itu.. berkumpul dan mendukung satu sama lain dgn pembunuh,2023-03-25 10:50:19+00:00
Bedebah.!!!!!,2023-03-25 10:27:48+00:00
"@geloraco Uang sebesar itu sudah lumayan untuk bayar utang negara atau bangun prasarana jalan umum ribuan kilometer. Negeri para bedebah, banyak bangsat jadi pejabat pemimpin. Bangsat yang sekolah dulu di sekolah/PT mentereng sebelum merampog!",2023-03-25 10:25:48+00:00
bedebah mmg suka lupa🤭,2023-03-25 10:19:40+00:00
"Bedebah yg hanya mau pamer kalau dia masih berbahasa Arab.
Saya gak berpikir dia mewakili agama!",2023-03-25 10:12:09+00:00
@Miduk17 @bingoonez Bedebah ini miduk  memulai permusuhan dgn umat Islam,2023-03-25 09:46:16+00:00
@kumparan Negeri para bedebah...pantas aja Indonesia era now itu ruwet...ruwet...ruwet...,2023-03-25 09:09:49+00:00
@bbyimee Bedebah memang,2023-03-25 08:32:43+00:00
Kleptokrasi Bedebah,2023-03-25 08:07:06+00:00
"Banyak sekali kejadian begini di Airport

Petugas Bea Cukai kerjanya memeras penumpang pesawat &amp; rakyat

Itulah mengapa Indonesia disebut ""Negeri Para Bedebah""

https://t.co/6074YtQaRM",2023-03-25 07:37:57+00:00
"wtb novel negeri para bedebah, negeri di ujung tanduk tere liye #wtb #wanttobuy #prelovednovel",2023-03-25 07:37:07+00:00
"Bisa-bisanya org dikomen nyalahin pakaian dia ckck 

Itu bedebah matanya ga dijaga pada ga ngomel lu? Mana difotoin pula, GWS!",2023-03-25 07:19:14+00:00
@OposisiCerdas Wkwkw selamat datang diwakanda negeri para bedebah dan penjilat,2023-03-25 06:53:35+00:00
"brengsek bajingan bedebah..

suasananya enak lg mau tidur siang, ngantuk banget.. eh ada telfon soal kerjaan, buka laptop, ilang ngantuknya",2023-03-25 06:39:00+00:00
@Askrlfess tipikal cowok stress toxic bedebah,2023-03-25 05:59:10+00:00
"@solagluu @tanyarlfes ngomong co co lagi sm istri, bedebah skali😭",2023-03-25 05:54:33+00:00
@Miduk17 Kau BEDEBAH BEGO yg selalu provokasi ketenangan umat beragama di bulan Ramadhan ini.. boro2 menghormati kau justru makin buat gesekan2.. Otak Hati dan Pikiranmu bener2 BIADAB kau dipelihara memang buat PROVOKASI umat 😡😡,2023-03-25 05:48:49+00:00
@tanyarlfes Bukan kamu yg baperan nder tapi suami mu yg kelakuannya sangat bedebah,2023-03-25 05:48:02+00:00
@xer0verse Ehh nerd bedebah cuba kau tengok depan sikit traffic slow kan?? Pakai spec pun still rabun baik pulangkan jelah mata tu kat tuhan,2023-03-25 05:41:57+00:00
"Hei bung, apa yang kau harapkan dari bedebah macam diriku, kau memang payah",2023-03-25 05:34:20+00:00
@SiaranBolaLive Bedebah,2023-03-25 05:29:32+00:00
@geloraco @kiswanpuato Para bedebah saling melindungi,2023-03-25 05:16:55+00:00
"@holyypitch @AldaraSarah @darevillain @NESVERLAND Diam kau binatang Goblok kau bodat, pukimak kau ya biadab kau pun gak usah baca komen aku banjingan, bangsat kau anjing, tak tau diri kau bedebah, sial kau anak setan, iblis kau memang itu.",2023-03-25 05:02:34+00:00
"wts want to sell novel preloved ori ✨💥✨💥🍻🍻💭💭

1. Orang-Orang Biasa (55k)
2. Negeri 5 Menara (70k)
3. Dia Adalah Kakakku (68k)
4. Daun yang jatuh (50k)
5. Selamat Tinggal (60k)
6. Negeri Para Bedebah (60k)

bisa nego dulu yah guys hmu!!! #zonauang #zonaBU https://t.co/MFcdxCcavb",2023-03-25 04:51:06+00:00
@azizrahim98 ooo kau laju eh kalau benda gini. bedebah,2023-03-25 04:19:20+00:00
"@judahrenz @aesculapiusw @iam_zelt Itu kata kuncinya.
Bedebah itu bodohnya maksimal.

Bagaimana Iblis Mencobai Tuhan Yesus pakai ayat Mazmur Trus diklaim sebagai Nubuatan Mesianic?
Kan tolol sudut pandang itu. 😅",2023-03-25 03:57:30+00:00
cuma kadrun bedebah yang narik2 olah raga ke Politik.... Palestina juga senang kalau Israel bertanding Sepak Bola... yang pasti jadi tontonan sehat...,2023-03-25 03:50:45+00:00
"@onyourlav @convomf Negeri Para Bedebah, Negeri Di ujung Tanduk (?)",2023-03-25 03:42:26+00:00
"@lambofgot_ @PartaiSocmed Untung udah ada yang ngungkapi 😂

Sepemikiran juga sih.
Sekarang semenjak kasus para pejabat ketahuan hartanya, para lembaga milik pemerintah jadi makin aneh kelakuannya.

Beserta para pejabatnya juga aneh 😂",2023-03-25 03:33:33+00:00
"wts novel
Negeri para bedebah 55k 
inc all, bisa shopee gratong dan cod!!! dom jatim yaa",2023-03-24 23:49:20+00:00
"@kecamatandaeho aku ada negeri para bedebah 55k, dom jatim bisa oren gratong",2023-03-24 23:46:52+00:00
@OposisiCerdas Salah satu bedebah bangsa (t) diantara para bedebah2 lain dinegeri ini ! Termasuk adiknya yg munafik itu...!,2023-03-24 22:42:39+00:00
@cermateguh @txtdrimedia Bedebah! Ternyata bukan gue doang yg pernah ngemix 2 lirik lagu ini. 😂,2023-03-24 22:40:53+00:00
"bos @DKIJakarta 
Tiap malam di pasming kasih satpol pp atau polisi lah, gila apa lawan arah pas mau ke jembatan condet.

Itu tiap hari kan jalannya satu arah, bedebah emang",2023-03-24 22:38:26+00:00
"Manusia"" berjiwa binatang pemakan darah rakyat. Kalian makan riba saja siksa alam kubur sangat dahsyat! Bagaimana dg rakusnya kalian makan darah rakyat tersiksa di alam sana nanti wahai para bedebah??!!!  
@kemkominfo 
@beacukaiRI 
👇👇 https://t.co/R60XUro4vr",2023-03-24 22:08:51+00:00
@PartaiSocmed @RitzCarlton Belum dicopot jg sekda bedebah itu,2023-03-24 21:58:31+00:00
Mubahallah dicap menista agama menyembah demit? Negeri bedebah.,2023-03-24 21:29:48+00:00
"@VIVAcoid Para bedebah Negara ,mendadak pd kena viruz islamophobia tepat dibulan suci Ramadhan. Menandakan ALLAH menunjukan kpd kita bahwa disini masih bnyak orang kafir ,KTP nya yg beragama.",2023-03-24 21:21:47+00:00
@Qnyasatuaja @kumparan Waaah benar² Negeri Para Bedebah,2023-03-24 17:13:44+00:00
"@__AnakKolong Bukan masalah waktu kejadiannya mbah @mbahsayo tapi esensi isi video yg terus berulang yg dilakukan oleh kaum bedebah intoleran yg terus terjadi hingga saat ini dan tidak ada ketegasan sikap dari pihak2 berwenang u/ menyelasaikan mslh ini !
Ada baiknya anda segera tidur ! 📌",2023-03-24 17:07:32+00:00
"wts wts wts preloved novel 
❗HARUS BUNDLING, KALO GAMAU SKIP AJA❗
eknath (hc)+negeri para bedebah 100K
eknath (hc)+devil beside you 80K
turning page (hc)+hello cello (hc) 190K

dm for details
📍Madiun, Jawa Timur",2023-03-24 16:45:30+00:00
