Tweets,Date
"@tanyarlfes eh bang kalo tolol udah ambil aja sendiri gk usah dibagi bagi, tuhan udah baik nutupin aib lu tapi lu sendiri yg bongkar, cowok brengsek itu biasanya smart, kok ini enggk",2023-04-08 06:19:22+00:00
"@tanyakanrl Kanya, maaf ini mgkin bikin km sakit hati sekali lg, tp km terlalu “kasih murah” untuk sebuah hubungan yg belum ada “judul”.
Jadikan ini pelajaran, krna masih banyak cowo2 brengsek dg sejuta jurus rayunya buat dapet “yg mereka mau”.",2023-04-08 06:19:07+00:00
"@tanyarlfes Trust isu tai ledig. Lu mah brengsek terus projecting ga jelas. 

Mudah2an titit lu ciut. Siciut akal lo sebagai laki laki.",2023-04-08 06:15:30+00:00
@tanyarlfes brengsek,2023-04-08 06:14:36+00:00
@tanyarlfes brengsek bgt jadi cowo,2023-04-08 06:14:04+00:00
"brengsek aku juga gini kemarin. sengaja listnya misah sama temen biar liat mantanku ikut atau ngga, soalnya aku gamau ikut kalo ada dia. pas h-1 aku ngisi krna mikir ni orang kaga ikut wong namanya ga ada, eh beberapa menit kemudian nama dia ada di bawah nama aku. jancok jancoook",2023-04-08 06:13:35+00:00
BRENGSEK WKWKWKWK lelah hayati bang.,2023-04-08 06:13:23+00:00
@tanyarlfes Brengsek bgt luh https://t.co/e72Z0MzWVC,2023-04-08 06:12:51+00:00
"@tanyarlfes kelakuan lo yg bikin lo ga tenang, kalo aja lo bisa ngehargain cewe lo. Mana mungkin lo bakal tega ngenuduh dia bahkan sampe denger dia nangis kaya gt, better putus dan cewe lo dapet pasangan yg lebih baik dr pd lo yg brengsek bajingan.",2023-04-08 06:12:26+00:00
BRENGSEK EMANG BOLEH BEGITU??????? MAAF KASAR SAYANG https://t.co/CJ3GTvt0jn,2023-04-08 06:10:49+00:00
"Lah dia brengsek kan? Berarti cwenya ditreat dgn cara brengsek gak sih? 😅
..
Aka tu cwe berpotensi maso kali jd seneng kalo dibrengsekin sm yg brengsek. 😅",2023-04-08 06:09:54+00:00
@sosmedkeras Coba kalau brengsek tapi jelek miskin lagi,2023-04-08 06:08:48+00:00
@jikjinfication brengsek,2023-04-08 06:08:40+00:00
"@tanyarlfes lu cm takut cwe lu ngelakuin hal yg sm kya lu, lu ga jahat kok cm brengsek aja",2023-04-08 06:08:23+00:00
halah brengsek,2023-04-08 06:07:36+00:00
atau emang brengsek aja.,2023-04-08 06:07:02+00:00
yang dari awal cuma jadi beban trs kel 2 yg dtg nyelametin kata gwh teh ini buat apa pukimak… kalo emang tujuannya buat bikin character development aga berlebihan y bjir itu character juga ttp brengsek ajah.,2023-04-08 06:06:40+00:00
"@tanyarlfes lu punya trust issue??? lo yang bikin trust issue goblok, kok bisa ya cewe lo dapat cowok bgst brengsek kek lo ? gue sebagai cowok ngeliat ada cowok kelakuan kek gini palanya pengen gue tabok 🤏🏻",2023-04-08 06:06:36+00:00
"@tanyarlfes Lu trust issue, krn lu melakukan hal yg brengsek. Makanya lu takut pcar lu klakuannya kek lu jg",2023-04-08 06:05:48+00:00
😭😭😭😭😭 ganteng bgt brengsek 😭😭😭😭😭😭 https://t.co/qleWrZjFfY,2023-04-08 06:05:44+00:00
@tanyarlfes bukan jahat lg tapi brengsek,2023-04-08 06:05:33+00:00
"@halleluhellyeah tapi anehnya sebagian cewek mereka malah nyari yang baik baik di base fwb, giliran dapet yang brengsek misuh misuh cowok sama semua.
lah si anyink lu aja berkeliaran di base itu buat nyari cowok, ngarepin dapet yang baek, kan tolol 😂",2023-04-08 06:05:18+00:00
"@tanyarlfes cowo insecure tolol dih astaghfirullahaladzim pengen ngatain lu bsnget sjsishwjsj brengsek. mending lu putus sama cewe lu, lu ga deserve sama sekali untuk pacaran sama dia kata gue lu gws bgt ajg",2023-04-08 06:04:31+00:00
"Walah brengsek juga ini manajemennya gak beda jauh, caper demi konten dan engagement ew jijik",2023-04-08 06:03:34+00:00
"@tanyarlfes Bejat bet lu bodat, anak orang lu bikin nangis karena tingkah lu yang bikin orang pengen  belah palak kau jadi dua. Dihubungan itu lu yang brengsek, lu tau cewe lu bakal nangis tapi lu lakuin tolol",2023-04-08 06:02:38+00:00
"@tanyarlfes mikir lah, brengsek bgt",2023-04-08 06:01:34+00:00
@JENOghst @santriKEEHO BRENGSEK NGAKAKAKAKALA IKUT DONG,2023-04-08 06:00:29+00:00
@_auranegatif @zetceel 😭😭 brengsek,2023-04-08 05:57:15+00:00
"kalo ganteng itumau brengsek ato baik pasti disukai, tp knp klo cowo b aja gaganteng tp baik jatohnya malah dimanfaatin chkssss",2023-04-08 05:57:05+00:00
"@loveis_money @AREAJULID Nah itu bener ka, lebih baik putus. Dripda  selingkuh dan cari pembenaran dngn blg “ada yg kurang dri pasangan” alah itu mah emg brengsek aja🥲",2023-04-08 05:55:37+00:00
Brengsek 😭,2023-04-08 05:55:33+00:00
BRENGSEK CEPET BANGET,2023-04-08 05:54:39+00:00
"kayak kalo liat orang lain sesayang itu sm pasangannya, pasti jadi ikut luluh dan sayang sm hubungan mereka gasi? even kita suka sm salah satu dari mereka. kecuali orang tolol brengsek yg masi aja ngegodain 🙂",2023-04-08 05:53:41+00:00
@tanyarlfes nder gak semua laki-laki brengsek walaupun gw ketemunya yang brengsek mulu tapi kamu harus yakin gak semua laki kek setan.,2023-04-08 05:53:12+00:00
"@hinky Banyak cowok brengsek, makanya aku ga suka cowok",2023-04-08 05:52:51+00:00
@otterchanie BRENGSEK KM KAK MN LAGI LAPER LAPERNYA,2023-04-08 05:52:34+00:00
"@tanyarlfes Lo jahat banget, otaknya dipake nder, kasian cewe lo. Mending lo sekalian aja ngilang dari hidup dia, biarin cewe lo sendirian aja, brengsek banget jadi cowo hehe🙂",2023-04-08 05:51:26+00:00
@tanyarlfes ga waras lo brengsek,2023-04-08 05:50:41+00:00
"@tanyakanrl Si brengsek, temenan pake cium pipi, tolol 😒",2023-04-08 05:48:43+00:00
"@tanyarlfes Trust issue trust issue brengsek mah brengsek aja bodoh..Klo ga kuat ldr tuh ga usah kasih kepastian cwek lama banget 

Di kasih pap udah di kasih perhatian udah see? Ga bersyukur Dan menghargai pasangan, Bener2 ya di Sana jaga hati di sini takut ketahuan",2023-04-08 05:47:55+00:00
@sosmedkeras Kalo bisa dapet yg baik mapan effort ngapain milih yg brengsek mbaaaak😍,2023-04-08 05:47:47+00:00
"Bersyukur bgt udah gak jadi CS di 8 bulan terakhir ini. Makannya aku ga pernah misuh lg di twitter perkara customer brengsek seenak jidat. Beuh, apalagi ngadepin pas masa puasa-lebaran. Meninggal sih asli. Tau gak sih, semenjak jd CS ngerti bahwa org jahat tuh emg ada.",2023-04-08 05:47:36+00:00
"@tanyarlfes brengsek, gemes bgtt😭😁😆😩😇😰🙂🙃😔😔😔😔😔",2023-04-08 05:43:58+00:00
GWE LANJUT NANGIS BRENGSEK https://t.co/HSspYkGzvk,2023-04-08 05:43:53+00:00
"@tanyarlfes lo trust issue karna lo sendiri yang brengsek wkwkwkwkwk. lo takut dia ngelakuin hal yang sama kaya yang lo lakuin itu kan?
c'mon bro, jalanin hidup yang bener, ga usah aneh-aneh, gue jamin lo ga bakal trust issue lagi setelah ini.",2023-04-08 05:43:17+00:00
"Jadi baik di sia siain, jadi brengsek ga ada yang demen.",2023-04-08 05:43:09+00:00
punya bapak brengsek bgt dah,2023-04-08 05:42:44+00:00
Brengsek pgn gua tendang nih org,2023-04-08 05:42:03+00:00
"cowoknya brengsek ini mah, bukan elu yg salah kalo baper, mana ada temen cium-cium pipi bngstttt",2023-04-08 05:41:20+00:00
"i hate u gading, lo brengsek ga pantes sama tmn gue.",2023-04-08 05:38:52+00:00
Brengsek krisis agama,2023-04-08 05:36:44+00:00
@VIVAcoid Buang2in semua penyidik yang brengsek,2023-04-08 05:35:31+00:00
"@sosmedkeras Demen yg brengsek karna ngetreat, giliran dibrengsekin lgsg ngethread",2023-04-08 05:35:06+00:00
"@convomfs Nggaaa, aku terlalu muak untuk menjalin hubungan baik sama mantan soalnya mantanku brengsek semua.",2023-04-08 05:34:37+00:00
"Pentingnya tahu love languange orang tuh ini. Kalau tahu dia physical touch, kita cuma jadi tempat dia melampiaskan love languangenya aja.. atau yaa dia emang brengsek aja ga bisa bedain apa yg boleh di lakukan ke orng lain n enggak 🥲",2023-04-08 05:33:41+00:00
"biarin, gue ga peduli sm org brengsek.",2023-04-08 05:33:28+00:00
"brengsek, i tadinya mau nyari wts an wtf ato kodaline tapi malah ada rumor coldplay 😭",2023-04-08 05:32:20+00:00
"@gyozaruby rizkie brengsek, kamu bikin kak mutia trauma sm depok mall 😤😠",2023-04-08 05:31:15+00:00
"after rewatch jjk 0, s1 w baru ngeh klo yuuta tu brengsek dkit",2023-04-08 05:30:09+00:00
"@sosmedkeras Analogi sebenernya biar klo ceweknya disakitin dia bisa bilang ""semua cowo emng brengsek"" klo dia dpt cwo baik yg nyakitin malah ceweknya, dan cewek ga mau dipersalahkan akan hal tsb",2023-04-08 05:28:55+00:00
"@lalaninamm__ @txtdrberseragam Kalo tentara ya cuma ini doang yg bisa dibanggain kok. Btw itu otaknya (dengkul) kefoto kan?
Lah isilop mah ngga usah bangga2in duit udah ngalir.

Dua2nya ya sama2 brengsek lah. 

Apalagi gw, udah jadi berengsek, dipecat pula...
Brengsek kuadrat..",2023-04-08 05:28:16+00:00
@tanyarlfes iya lo brengsek banget.,2023-04-08 05:27:33+00:00
BRENGSEK MAJU LO YANG BIKIN INIIII😭😭😭😭 KITA GA KENAL YE ANJJJJJ https://t.co/fC2PSo3xiR,2023-04-08 05:27:08+00:00
"@lifekajja kalo engga ya mereka satu jadi yang baik, satunya jadi yang brengsek. dan ceritanya ga love line jadi pasti banyak dah scenenya",2023-04-08 05:26:14+00:00
@sosmedkeras goblog namanya aja udh brengsek,2023-04-08 05:26:07+00:00
"Ya Tuhan,
Jika semuanya nanti sudah benar benar pulih.
Tolong jangan hadirkan lagi orang orang brengsek dalam hidupku",2023-04-08 05:24:55+00:00
@_aurapositif brengsek gue cape bgt,2023-04-08 05:23:02+00:00
"@convomf lo bukan gabisa kalo gada dia dia, lo cuma blm terbiasa. ga salah menurut gue, tapi coba pikir lagi? ngapain nungguin orang yg buat lo sakit? udah brengsek, ga seiman terus virtual. apa lo yg harap in?",2023-04-08 05:22:47+00:00
"@sosmedkeras Kalo gue tapi ga peduliin dia brengsek apa gaknya, tapi lebih ke siapaa yang paling gede effortnya. Dan rata2 cowok yg brengsek tadi ini, aku akuin effort dan tingkat percaya dirinyaa emgg diatas rata2. Intinyaa mah berjuang aja dulu, ntr gue liat siapa yg paling deserve me",2023-04-08 05:20:41+00:00
tipikal orang yg bakalan bilang semua cowok sama aja pas dia nanti di kecewain.. apa yang lu harepin dari orang brengsek?komitmen?,2023-04-08 05:19:00+00:00
@Niaazzaa Yah namanya org brengsek mah mba ada aja alasannya,2023-04-08 05:14:47+00:00
"@18fesss Ada yang engga dan ada juga yang iya nder, gue sering Nemu cowo meskipun udah jalan 3-4 th rasa sayangnya tetep dan ada juga yang baru 9 bulan udah berubah, semua tergantung individunya sih, balik lagi ga cowo ga cewe kalo brengsek ya brengsek aja",2023-04-08 05:13:57+00:00
brengsek!!!!!!!!!!!!🖕 https://t.co/idMTrHyphj,2023-04-08 05:10:49+00:00
"@bbiiutiful mw bgt ini mah gdm impian, brengsek dick kan artinya itu 😭😭",2023-04-08 05:10:31+00:00
"@cacaovie Tp ju lo temen yg baik kok walopun brengsek, jd semoga karma monogaminya segera dtg yaa ju",2023-04-08 05:10:31+00:00
"Soal body shamming itu bodyshamming bgt sih emg brengsek aja

Bapak gue kalo pake motor buat belanja dagangannya aja sering diabuse motornya bawa barang yang banyak bgtt, diiket iket gitu, sampe emak gue sering negur

Motornya y emg ga baik baik aja bentukannya tp masih dipake",2023-04-08 05:10:12+00:00
"sori kita temenan aja.
alias, lu cari cowo lain aja sana.

cari noh yg good listener dan mampu giving attention lebih.

tapi masalahnya sekarang lebih banyak orang brengsek si ketika punya pasangan🥴

yauda semangat cari cowonya.",2023-04-08 05:08:54+00:00
"@subcyclist @Imam_Wibowo Nag kene jalur sepeda malah di gae parkir mobil , becak karo ojol atek di tambahi polisi tidur pisan",2023-04-08 05:04:28+00:00
"Ini apa sih sinyal Telkomsel jelek bener dr td pagi, brengsek",2023-04-08 05:04:00+00:00
"HAHAHA ANJIRR GUA KESENENGAN INIIII, AWAS AJA KALAU BRENGSEK LAGI",2023-04-08 05:01:55+00:00
"Udh plng bener kl mau keluar kerjaan itu alasanny nikah kl gk gini diperpanjang urusannya😭🙏 brengsek ini gw balik diundur kahhh jangan lahhhh woiiii,capek"" ngumpulin niat dri semalem eh taunya balik dpt wejangan nanti dipikir"" dlu yaaa halah setannn,,😭😭🙏",2023-04-08 05:01:31+00:00
"@sosmedkeras Cowok itu cuma ada 2 jenis:
Kalo gak brengsek, berarti Homo",2023-04-08 05:01:19+00:00
"ternyata yang ngalamin hal kayak gini banyak ya, gue pun baru bisa keluar dari orang brengsek kayak that one guy setelah setahun lebih. bayangin setahun lebih gue buang-buang waktu doang jatuh cinta sendirian.
rasanya kayak terjebak gitu loh??simply karena gue gak berani nanya.",2023-04-08 05:00:39+00:00
@sosmedkeras lah katanya brengsek gmn si bung,2023-04-08 05:00:12+00:00
KYANYA MLM INI JD PENENTU GW MAJU APA MUNDUR BUAT NGEJAR TU CWO BRENGSEK,2023-04-08 05:00:10+00:00
@aayonekim Oknumnya masih sama. Yang ga hype ggone. Kayak brengsek banget gue liat2,2023-04-08 04:58:11+00:00
"@sosmedkeras Kalau aku malah gak pernah tertarik sama cowok brengsek, malah risih. Kalau mau dimengerti dan diperlakukan dengan baik, seharusnya kamu ngomong, bukan malah jalan sama cowok brengsek. 😌",2023-04-08 04:58:07+00:00
aduh ada wong cakep bgt brengsek woof woof bark bark,2023-04-08 04:57:19+00:00
"@theastcoker @insilked Yang baru kedengeran brengsek BANGET cuma 1, satunya lagi masih okelah..",2023-04-08 04:57:00+00:00
@tanyakanrl KANYA KATA GUE LU JAUHIN NI COWOK GILA BRENGSEK BANGET😭😭😭😭😭😭,2023-04-08 04:56:40+00:00
@semshiro BRENGSEK LUCU BANGET COKK,2023-04-08 04:56:13+00:00
@tanyakanrl Pemikiran cwo brengsek yg kek gni yg mesti diubah,2023-04-08 04:54:12+00:00
brengsek tapi gua sayang bgt,2023-04-08 04:53:13+00:00
"""si brengsek taesoo"" 😭🤣 cmn seokdu yg ga ngomong begitu 😂 https://t.co/BHfFmq4qQm",2023-04-08 04:52:00+00:00
"@reichi404 bole aja klo exnya ga brengsek, ni buktinya ak msh brteman brsama bachi😍💛 https://t.co/hQOaNNRSZM",2023-04-08 04:51:10+00:00
@cenolism MANA LIGHTINGNYA SEREM BRENGSEK,2023-04-08 04:49:40+00:00
brengsek wilka👎🏻,2023-04-08 04:48:30+00:00
"@sosmedkeras Tapi bodohnya, para cewe ini tidak sadar bahwa cowok brengsek disaat bersamaan juga jauh lebih paham bagaimana cara menyakiti cewek HAHAHA",2023-04-08 04:48:23+00:00
"@convomf nder kenapa merjuangin dia segitunya sedangkan dia ke kamu brengsek banget? 
aku dulu juga gitu bilang gak bisa kalo gak sama dia, aku bakal nunggu. tapi percaya deh nder, kenyataannya tuh gak kayak gitu. aku bisa kok gak sama dia, kamu juga bisa! gak usah ngemis ke cowok plis",2023-04-08 04:46:34+00:00
@sernperfidelis BRENGSEK ADA JALI JALINYA CEK OPO,2023-04-08 04:44:09+00:00
@DNYBWT @sosmedkeras bikin cowo ga brengsek kayak kita susah aje ye don,2023-04-08 04:43:37+00:00
"@convomf NDERRR BANGUNNN YA ALLAH. Udah nggak seiman, virtual, brengsek pula udah selingkuhin kamu. Dimana titik dia menghargai kamu nya, sender? Nggak ada kan??? Ngapain nder ya allah beneran ngapain nungguin orang kaya gitu.. mending fokus sayang ke diri sendiri.",2023-04-08 04:42:36+00:00
"@tanyakanrl Berarti temen brengsek mu itu secara ga langsung menunjukan kalau kamu kuat nder, kmu kuat kmu hebat nder dengan keterbatasan kmu tapi kamu mampu malah ga ngeluh kyk temen mu yang lengkap 🥰",2023-04-08 04:42:21+00:00
@tanyakanrl brengsek,2023-04-08 04:40:41+00:00
Wong difabel iso brengsek pisan tibak.e.,2023-04-08 04:39:23+00:00
"@iwantkindtown @littlesnowflks BENER!!! Setidaknya cowok ganteng ada kelebihan meskipun disakiti at least ada yang dibanggakan dari cowok ganteng tapi brengsek. Disakiti cowok jelek, miskin,bin brengsek tu kek berasa diri ini ngak ada harga dirinya woi.",2023-04-08 04:39:15+00:00
"dalem hati, ini polisi masih aja hubungin gue, udah gue cuekin, cetusin, masih aja ngejar, tp kalo gue gedeg sama dia, trs tiba2 gue luluh trs jadi ibu bhayangkari gmna 🤣
tp gue emang bener2 ga mau ama dia, karna brengsek sih 🤣🤣🤣",2023-04-08 04:38:58+00:00
@boysplanetarea BRENGSEK 😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭👎👎👎👎👎👎,2023-04-08 04:36:18+00:00
@dilyf kalo yg gt mah bukan brengsek namanya wtff 😭,2023-04-08 04:36:00+00:00
@ale4betterlife brengsek lu,2023-04-08 04:35:53+00:00
"@dokibuu_ Brengsek bgt dah tuh prang, ditegur soobin nya malah bangga dan makin2 gila! Udah gitu dia ngatain soobin pacaran sm mingyu sinting",2023-04-08 04:35:52+00:00
@tanyakanrl tapi aku ketemu 3 mas-mas jawa brengsek semua 😐,2023-04-08 04:35:16+00:00
"@tanyakanrl nggo konco mu, congormu gateli cok, brengsek.
klo kita temenan dah tak ajak berantem cah kui. wes gaopo, puk puk sender. smangat! ✊🏻",2023-04-08 04:34:59+00:00
"Utg saya masih waras, gamau disakitin tapi nyarinya kok cowo brengsek? Cuaks",2023-04-08 04:34:07+00:00
"Ga perlu minta maaf anjir, emang orangnya aja brengsek.

""Saya ga tau kalau kakak kreator""

Dude, being a creator won't make them deserve special treatment. Please don't apologize.",2023-04-08 04:32:51+00:00
"persetan gimana gue, sama brengseknya lo kayak yang udah udah, tololnya gue masih begging u, ngemis minta buat ngobrol, manusia paling brengsek tahun ini ya lo!",2023-04-08 04:30:57+00:00
DEMI GUE MAU NANGIS KENZO LO BRENGSEK BGTT,2023-04-08 04:29:46+00:00
@tanyakanrl Kanyaaa sadar bestfriend ga berlebihan kyk gitu. Emang brengsek ni orang,2023-04-08 04:28:30+00:00
@inagiseii @y4yas43 Brengsek gw ktwa,2023-04-08 04:28:20+00:00
@sosmedkeras Otw brengsek.. #ehmaap,2023-04-08 04:28:07+00:00
@tanyakanrl Emang ada spesies manusia yg dibilang bkn anak kecil lg tp kelakuanya brengsek yaemang karakternya itu nder yg brengsek solusinya adalah cut off orang itu dr hidupmu,2023-04-08 04:28:03+00:00
@padangmenfess Napa banyak berita cewe selingkuh sekarang hadeh. Ga cewe cowo kalo brengsek tetap brengsek,2023-04-08 04:25:29+00:00
@sosmedkeras Cewe brengsek,2023-04-08 04:24:27+00:00
@hjenie WKWKWK BRENGSEK!,2023-04-08 04:23:19+00:00
Masih banyak yg Lebih brengsek ternyata,2023-04-08 04:22:27+00:00
"eek tai bajingan brengsek bangsat anjing, lengkapin katakata nya dong cuak",2023-04-08 04:22:08+00:00
brengsek youtube 😭,2023-04-08 04:21:11+00:00
"@tanyarlfes Iya tau emg bagus nya gk usah trlalu percaya sm org, tapi gk semua laki2 yg berusaha yakinin cewe lewat omongan berati dia brengsek. Lu kan bs nilai jg lewat perilakunya, klo mnrt lu perilakunya brbanding trbalik yaudah gausah lanjut.",2023-04-08 04:20:15+00:00
@tanyakanrl namparrr????? namparrrrr????? wtf gue ga tau dan ga peduli masalah kalian tp laki lu brengsek bgt kalau udah berani main tangan,2023-04-08 04:19:16+00:00
"@tanyarlfes Nder, kata gue mah kalo lu masih bermasalah sama kepercayaan dan hidup lu penuh dgn rasa kerendahan diri mending gausah jalin hubungan sm lawan jenis deh. Ribet. Gk semua laki2 brengsek, gk semua cewe tu udh pasti bener jg.",2023-04-08 04:18:16+00:00
@inztegral Brengsek,2023-04-08 04:17:56+00:00
makin tua n brengsek aja bang,2023-04-08 04:17:51+00:00
@sosmedkeras Semoga dia dapat apa yg dia inginkan yaitu lelaki brengsek. Aamiin,2023-04-08 04:16:37+00:00
"Mau bilang lelaki brengsek tp kok ada yg baik juga, sayangnya cuma teman",2023-04-08 04:12:46+00:00
@naufalhrndptra wah apakah ini tanda-tanda pebasket smamda menjadi brengsek?,2023-04-08 04:12:16+00:00
"@sosmedkeras Tapi ada gak cowok brengsek, gak ber-effort dan gak ngerti cara threat cewek tapi cewek tetep mau sama dia? Adaaa, banyaaak 🤭 Soalnya kadang cewek tuh tertantang aja buat ""benerin"" cowok ""bronx"". Atau kadang cewek emang insecure aja buat dapetin goodman.",2023-04-08 04:10:05+00:00
"@Mukidi_alNgibul Heh jongos, suruh majikan lo bangun smelter yang padat modal itu. Jgn cuma kenyang jadi pengecer export mentah, mental rente.
Kelompok pengusaha dan elite brengsek yang gusar pendaringnnya boncos gegara kagak mau bangun smelter kalah saing kalah mental teriak cuna cino. Dongok!",2023-04-08 04:09:06+00:00
"@tanyakanrl Temenmu brengsek anjir.
Gausah temenan lagi nder!
Apa apaan coba kayak gitu ke orang",2023-04-08 04:08:34+00:00
Si brengsek yang dibaca doang https://t.co/CnCKYfaZDS,2023-04-08 04:04:43+00:00
"@sosmedkeras Setelah itu kamu dibuang, kamu nangis bombay bombay. Jangan mencari penyakit dengan sengaja mendekati pasangan brengsek",2023-04-08 04:04:36+00:00
cowo kl ga bangsat ya brengsek:),2023-04-08 04:00:30+00:00
@kittiedusts Bahkan aura brengsek nya tercium sampai jauh,2023-04-08 03:59:51+00:00
"@sosmedkeras Kalo selalu suka sama cowo brengsek dan hubungan yg nggak stabil, nggak bikin ngerasa aman. Coba deh ke psikolog, coba aja",2023-04-08 03:59:47+00:00
ASTAGJFIRULLAH YA ALLAH BRENGSEK NI KALO WISAL ADA DI DUNIA NYATA UDH GUE BIKIN MATI BENERAN ANJING,2023-04-08 03:58:05+00:00
brengsek lucu bgt WKWKWKWKWK,2023-04-08 03:57:17+00:00
Btw kasus kek gitu udh w jawab di twit lain. Jelas cowonya salah dan brengsek itu mah. Tapi gak lantas menggugurkan kewajiban wanita utk menutup aurat,2023-04-08 03:56:52+00:00
"sabar y bg. itu emg cewenya aja kok yg brengsek 😔
minta lagi aja Dior nya, lumayan bs dipreloved setengah harga",2023-04-08 03:54:57+00:00
@5Gsignal @tanyarlfes Emang brengsek sendernya,2023-04-08 03:54:03+00:00
"@sosmedkeras Hah? Apasi wkwk. Kalo gitu kenapa ada sebutan brengsek. Klo bisa ngetreat cewe dengan effort kenapa dibilang brengsek?

The fuck with this women paradox",2023-04-08 03:53:09+00:00
"Memelas....
Cerdas, relijius, berkomitmen, taat hukum. 

Dasar pejabat brengsek 😡 https://t.co/aFBpcncyXC",2023-04-08 03:53:03+00:00
"HALAH JEMBOT JEMBOT RAIMU, EMANG LEK BRENGSEK EFFORT SEGEDE OPO SE JANCOK. MELAWAN OLIGARKI DITENGAH TENGAH ANARKI NGONO A",2023-04-08 03:52:09+00:00
brengsek kaki gua bengkak perkara di jatuhin pintu lemari😭,2023-04-08 03:49:37+00:00
malu banget brengsek,2023-04-08 03:48:58+00:00
@komenkpung @nabrakdicfd brengsek,2023-04-08 03:48:03+00:00
brengsek pacar gw (dan mba hyeri) dibilang jelek 🫵🫵🫵🫵🫵,2023-04-08 03:47:38+00:00
"@5Gsignal @tanyarlfes Nah itu dia, karena unbiased jadi jujur 😀 soalnya kalau orang udah jadi fans fanatik mah udah gak mikir selain soal kebagusan si idol wkwkwkwk

Lagian temennya juga ngobrol di personal, brengsek sendernya",2023-04-08 03:45:11+00:00
"@sosmedkeras Ya lebih ke tolol sih itu mah. Udah tau brengsek, udah tau lu cuma mainan, udah tau itu cuma cheap trick yg dia ulang 1001x sampe hapal di luar kepala. bisa-bisa nya masih kemakan trik murahan cowok brengsek.",2023-04-08 03:44:30+00:00
"Ya Allah, kalau si brengsek itu bukan jodohku gapapa. Tapi PLIS aku mau Tabber jadi jodohku",2023-04-08 03:43:14+00:00
"udh bosen bgt dapet omongan gini dari dulu cuma karena punya body goals. mati sana, brengsek.",2023-04-08 03:41:51+00:00
"@tanyarlfes Lagian ini sendernya juga brengsek, obrolan personal di bawa kebase 🤣🤣🤣🤣🤣🤣",2023-04-08 03:37:49+00:00
"dia no brengsek alias baikkk BANGETT tapi effort dia ga diragukan alias semua setuju effortnya ga main² and HE TREAT ME LIKE A PRINCESS!! slalu nawarin jaket kalo naik motor, ga pernah biarin aku buka pintu sendiri, nutupin telinga aku kalo ada petir, buy me ice cream when im mad",2023-04-08 03:31:19+00:00
Brengsek story salah satu bar di blok m lucu banget. https://t.co/STGseDq3ef,2023-04-08 03:30:45+00:00
@bosansss Brengsek,2023-04-08 03:29:40+00:00
"@tanyakanrl Orang-orang kontol sedang berkumpul dalam satu rep. 

Alias kok lo pada kek biasa aja ajg? Itu sendernya punya pacar lebih dari 2 tolol, giliran yg cowok kek gitu langsung lo pada cap buaya. Najiss anjing cewek brengsek",2023-04-08 03:26:48+00:00
@mihafpp Agak miris ketika brengsek dan lebih effort disatukan dalam 1 kalimat... Udah jelas dia menunjukan lebih effort untuk bisa nutupin sifat brengseknya...,2023-04-08 03:24:45+00:00
Hadeuh.. brengsek bener nih orang2 yang Udah digaji gede banget masih aje gini. Lu kalau culas jangan gini2 amat lah. Rakus.,2023-04-08 03:20:34+00:00
"Kan ga salah emang kalo aku bilang di Jerman org mau pake baju apapun even naked, gak ada yg siul2 brengsek atau niat memperkosa.

Rata2 org tinggal di sana merasa aman. Ini bicara ttg pengalaman ya ges ya.",2023-04-08 03:19:01+00:00
emg brengsek laki laki kontol https://t.co/iRsfScbiGO,2023-04-08 03:16:08+00:00
@tanyakanrl Menghindari telinga dr jeweran aja sih di WA jg gue hide keluarga haha soalnya mulut gue brengsek kalo di twitter,2023-04-08 03:15:24+00:00
Kan mg astagfirullah bng cowok brengsek,2023-04-08 03:14:04+00:00
"@hoteliercrypto plus gegara si Dixon brengsek yang ikut2an panasin pasar dengan statement fed mst hike lagi, kenapa sih cuma ceo jpm doang 🤷",2023-04-08 03:12:57+00:00
@fluffywines @pukimw @oulterego b kalo ga brengsek bjingan,2023-04-08 03:12:31+00:00
Sorry gess.. hahaha aku emang gak percaya 100 persen sama lelaki. Meskipun baik aku akan tetep mikirin brengsek brengsek dan bangsat bangsatnya mereka. Wqwq.,2023-04-08 03:12:27+00:00
"@txtdrpemerintah Gua sebagai pasien bpjs merasa dirugikan juga, mau usg harus waiting list 1 bulan, udah ada hasil dokter gak mau operasi, udah gila? Kalo pake asuransi suwasta satset banget brengsek emang 🤣",2023-04-08 03:08:07+00:00
"Yang paling brengsek tanggapan mantanku dulu sih ""Apaan tuh dressmaker, kerjanya gulung benang kah?"" ih bahlul",2023-04-08 03:07:33+00:00
@starfess Brengsek,2023-04-08 03:05:00+00:00
"@sosmedkeras tergantung elunya, kalo emang goblok gampang kepancing ya luluh sama cowok brengsek",2023-04-08 03:03:51+00:00
Kenapa cewek luluhnya sama yg brengsek wkwk,2023-04-08 03:03:42+00:00
"@kucingmiring @sosmedkeras Dimulai dgn kalimat legend ""semua cwo sama aja, brengsek!""

Trs brlanjut ""cari cwo yg bs nerima masa lalu ku yg suram..""

Dan akhirnya nikahlah sama si goodboy ini.",2023-04-08 03:03:36+00:00
NGAKAK BGT BRENGSEK https://t.co/reM9DVfYdG,2023-04-08 03:03:00+00:00
"fictionally gw suka cowok brengsek.

tp klo di real life ketemu modelan begitu beneran gw jambak.",2023-04-08 03:03:00+00:00
