"Date","Price","Open","Close","High","Low","Vol.","Change %"
"08/05/2016",1335.80,1360.72,1335.18,1365.51,1334.87,,-1.87
"08/04/2016",1361.20,1358.41,1360.72,1365.45,1348.90,,0.24
"08/03/2016",1357.90,1363.65,1358.41,1366.85,1354.16,,-0.42
"08/02/2016",1363.68,1353.47,1363.65,1367.81,1347.06,,0.77
"08/01/2016",1353.21,1349.88,1353.47,1355.22,1346.24,,0.17
"07/29/2016",1350.91,1335.75,1349.88,1355.42,1330.00,,1.13
"07/28/2016",1335.79,1339.38,1335.75,1345.53,1332.23,,-0.30
"07/27/2016",1339.86,1320.04,1339.38,1342.62,1315.74,,1.48
"07/26/2016",1320.32,1315.59,1320.04,1325.08,1313.83,,0.36
"07/25/2016",1315.56,1322.59,1315.59,1324.12,1312.43,,-0.52
"07/22/2016",1322.38,1330.94,1322.59,1334.22,1319.58,,-0.65
"07/21/2016",1331.09,1316.31,1330.94,1334.38,1310.95,,1.15
"07/20/2016",1315.95,1331.81,1316.31,1336.34,1312.49,,-1.21
"07/19/2016",1332.13,1328.51,1331.81,1335.29,1325.61,,0.25
"07/18/2016",1328.79,1332.81,1328.51,1335.70,1323.84,,-0.68
"07/15/2016",1337.85,1336.31,1332.81,1338.90,1322.55,,0.21
"07/14/2016",1335.10,1344.01,1336.31,1347.10,1320.22,,-0.58
"07/13/2016",1342.85,1332.40,1344.01,1345.60,1327.70,,0.84
"07/12/2016",1331.65,1355.16,1332.40,1358.20,1330.15,,-1.74
"07/11/2016",1355.25,1368.71,1355.16,1375.11,1351.20,,-0.85
"07/08/2016",1366.80,1359.21,1368.71,1369.09,1336.08,,0.46
"07/07/2016",1360.60,1363.56,1359.21,1370.26,1350.80,,-0.24
"07/06/2016",1363.89,1356.74,1363.56,1375.30,1356.23,,0.57
"07/05/2016",1356.14,1351.15,1356.74,1357.71,1338.43,,0.40
"07/04/2016",1350.78,1342.58,1351.15,1357.97,1338.34,,0.63
"07/01/2016",1342.30,1323.38,1342.58,1344.60,1320.88,,1.52
"06/30/2016",1322.18,1317.71,1323.38,1324.11,1312.95,,0.25
"06/29/2016",1318.89,1312.39,1317.71,1328.23,1311.29,,0.49
"06/28/2016",1312.51,1324.45,1312.39,1326.39,1305.62,,-0.93
"06/27/2016",1324.80,1326.26,1324.45,1335.70,1317.85,,0.67
"06/24/2016",1315.98,1253.86,1326.26,1358.70,1251.66,,4.80
"06/23/2016",1255.65,1264.31,1253.86,1271.65,1255.46,,-0.84
"06/22/2016",1266.31,1268.45,1264.31,1271.00,1261.41,,-0.17
"06/21/2016",1268.44,1288.68,1268.45,1294.38,1264.48,,-1.68
"06/20/2016",1290.15,1285.80,1288.68,1292.36,1277.74,,-0.65
"06/17/2016",1298.60,1279.35,1285.80,1299.88,1277.19,,1.52
"06/16/2016",1279.14,1293.51,1279.35,1316.11,1278.77,,-0.96
"06/15/2016",1291.49,1285.14,1293.51,1297.09,1278.43,,0.44
"06/14/2016",1285.85,1283.39,1285.14,1290.18,1276.38,,0.14
"06/13/2016",1284.05,1274.05,1283.39,1287.40,1272.70,,0.77
"06/10/2016",1274.20,1269.41,1274.05,1278.10,1264.47,,0.40
"06/09/2016",1269.15,1262.55,1269.41,1272.06,1257.56,,0.56
"06/08/2016",1262.14,1244.64,1262.55,1264.19,1243.09,,1.47
"06/07/2016",1243.85,1245.56,1244.64,1246.66,1234.90,,-0.11
"06/06/2016",1245.24,1242.79,1245.56,1248.79,1239.93,,0.06
"06/03/2016",1244.49,1211.16,1242.79,1244.91,1207.01,,2.77
"06/02/2016",1210.95,1213.62,1211.16,1218.05,1209.99,,-0.20
"06/01/2016",1213.35,1216.40,1213.62,1221.25,1206.50,,-0.16
"05/31/2016",1215.24,1206.45,1216.40,1218.86,1206.20,,0.80
"05/30/2016",1205.58,1213.38,1206.45,1213.83,1199.97,,-0.56
"05/27/2016",1212.40,1219.86,1213.38,1223.70,1206.70,,-0.64
"05/26/2016",1220.15,1223.40,1219.86,1234.01,1218.55,,-0.33
"05/25/2016",1224.18,1227.00,1223.40,1230.21,1217.65,,-0.23
"05/24/2016",1227.00,1249.21,1227.00,1251.26,1226.53,,-1.78
"05/23/2016",1249.24,1251.41,1249.21,1256.36,1243.39,,-0.24
"05/20/2016",1252.30,1255.24,1251.41,1259.98,1248.70,,-0.22
"05/19/2016",1255.10,1258.60,1255.24,1261.92,1245.00,,-0.25
"05/18/2016",1258.30,1279.71,1258.60,1281.51,1255.05,,-1.70
"05/17/2016",1280.00,1274.06,1279.71,1282.50,1269.50,,0.48
"05/16/2016",1273.86,1272.51,1274.06,1288.60,1271.33,,0.02
"05/13/2016",1273.60,1263.61,1272.51,1276.60,1263.51,,0.80
"05/12/2016",1263.49,1277.80,1263.61,1280.99,1263.49,,-1.11
"05/11/2016",1277.69,1265.73,1277.80,1279.18,1264.79,,0.89
"05/10/2016",1266.40,1264.11,1265.73,1269.50,1257.65,,0.20
"05/09/2016",1263.85,1284.93,1264.11,1287.98,1261.09,,-1.93
"05/06/2016",1288.70,1278.50,1284.93,1296.10,1274.40,,0.83
"05/05/2016",1278.05,1279.85,1278.50,1286.38,1269.24,,-0.11
"05/04/2016",1279.49,1285.99,1279.85,1289.68,1271.64,,-0.51
"05/03/2016",1286.00,1291.76,1285.99,1302.40,1282.46,,-0.43
"05/02/2016",1291.60,1293.69,1291.76,1303.98,1287.48,,-0.17
"04/29/2016",1293.74,1266.27,1293.69,1296.49,1265.14,,2.15
"04/28/2016",1266.48,1245.66,1266.27,1270.10,1238.05,,1.64
"04/27/2016",1246.10,1242.60,1245.66,1251.30,1240.66,,0.21
"04/26/2016",1243.44,1238.57,1242.60,1245.15,1231.95,,0.45
"04/25/2016",1237.90,1232.10,1238.57,1242.30,1230.10,,0.45
"04/22/2016",1232.30,1247.44,1232.10,1252.98,1227.35,,-1.33
"04/21/2016",1248.85,1243.49,1247.44,1270.48,1242.88,,0.39
"04/20/2016",1244.05,1251.00,1243.49,1258.75,1242.60,,-0.52
"04/19/2016",1250.50,1232.46,1251.00,1257.20,1227.70,,1.54
"04/18/2016",1231.55,1234.10,1232.46,1242.00,1230.16,,-0.20
"04/15/2016",1234.05,1227.55,1234.10,1236.29,1225.29,,0.54
"04/14/2016",1227.39,1242.05,1227.55,1244.38,1223.79,,-1.27
"04/13/2016",1243.14,1255.88,1242.05,1257.18,1240.24,,-1.02
"04/12/2016",1255.94,1259.05,1255.88,1262.98,1251.29,,-0.16
"04/11/2016",1257.95,1239.79,1259.05,1259.10,1239.79,,1.42
"04/08/2016",1240.39,1240.18,1239.79,1243.18,1229.62,,-0.02
"04/07/2016",1240.69,1223.16,1240.18,1243.90,1222.70,,1.50
"04/06/2016",1222.35,1231.86,1223.16,1232.41,1217.20,,-0.71
"04/05/2016",1231.14,1215.31,1231.86,1237.05,1214.90,,1.30
"04/04/2016",1215.40,1220.35,1215.31,1223.35,1214.70,,-0.58
"04/01/2016",1222.49,1232.68,1220.35,1235.36,1208.84,,-0.83
"03/31/2016",1232.70,1226.06,1232.68,1240.05,1224.81,,0.64
"03/30/2016",1224.85,1241.30,1226.06,1243.30,1223.33,,-1.42
"03/29/2016",1242.55,1221.40,1241.30,1243.65,1215.65,,1.76
"03/28/2016",1221.05,1214.51,1221.40,1222.96,1208.55,,0.38
"03/25/2016",1216.47,1216.47,1214.51,1216.47,1216.47,,-0.04
"03/24/2016",1216.99,1221.20,1216.47,1224.40,1213.01,,-0.26
"03/23/2016",1220.17,1248.18,1221.20,1249.47,1215.47,,-2.26
"03/22/2016",1248.38,1244.22,1248.18,1259.97,1242.47,,0.37
"03/21/2016",1243.74,1254.70,1244.22,1256.12,1240.76,,-0.92
"03/18/2016",1255.30,1258.16,1254.70,1267.22,1248.30,,-0.21
"03/17/2016",1257.90,1261.70,1258.16,1271.65,1254.65,,-0.41
"03/16/2016",1263.08,1232.84,1261.70,1264.38,1227.24,,2.49
"03/15/2016",1232.38,1234.68,1232.84,1237.58,1226.08,,-0.23
"03/14/2016",1235.28,1250.98,1234.68,1261.09,1229.28,,-1.05
"03/11/2016",1248.44,1271.44,1250.98,1282.89,1248.44,,-1.81
"03/10/2016",1271.44,1252.89,1271.44,1273.79,1237.44,,1.48
"03/09/2016",1252.94,1261.30,1252.89,1264.99,1243.87,,-0.65
"03/08/2016",1261.10,1267.49,1261.30,1278.19,1260.04,,-0.50
"03/07/2016",1267.39,1259.48,1267.49,1273.29,1256.68,,0.63
"03/04/2016",1259.44,1263.89,1259.48,1279.98,1250.29,,-0.34
"03/03/2016",1263.69,1240.30,1263.89,1267.44,1237.34,,1.89
"03/02/2016",1240.30,1232.35,1240.30,1244.29,1224.48,,0.65
"03/01/2016",1232.26,1238.19,1232.35,1249.00,1227.44,,-0.47
"02/29/2016",1238.14,1222.73,1238.19,1241.29,1217.98,,1.27
"02/26/2016",1222.60,1234.44,1222.73,1240.05,1211.59,,-0.98
"02/25/2016",1234.64,1229.44,1234.44,1243.09,1221.18,,0.43
"02/24/2016",1229.35,1227.39,1229.44,1253.30,1221.93,,0.15
"02/23/2016",1227.46,1208.76,1227.39,1227.56,1207.20,,1.55
"02/22/2016",1208.74,1226.14,1208.76,1226.35,1202.02,,-1.58
"02/19/2016",1228.19,1233.12,1226.14,1234.79,1219.79,,-0.34
"02/18/2016",1232.35,1209.16,1233.12,1239.90,1200.75,,1.92
"02/17/2016",1209.14,1200.19,1209.16,1213.88,1195.79,,0.73
"02/16/2016",1200.35,1209.32,1200.19,1217.18,1190.79,,-0.79
"02/15/2016",1209.95,1232.81,1209.32,1234.82,1202.30,,-2.27
"02/12/2016",1238.05,1246.94,1232.81,1249.05,1232.23,,-0.71
"02/11/2016",1246.89,1197.44,1246.94,1260.98,1196.21,,4.13
"02/10/2016",1197.49,1188.95,1197.44,1197.74,1181.29,,0.73
"02/09/2016",1188.85,1191.14,1188.95,1199.29,1185.48,,-0.19
"02/08/2016",1191.14,1170.89,1191.14,1200.98,1164.09,,1.49
"02/05/2016",1173.69,1155.74,1170.89,1174.90,1145.36,,1.55
"02/04/2016",1155.74,1142.95,1155.74,1157.59,1139.43,,1.12
"02/03/2016",1142.93,1129.16,1142.95,1146.00,1124.35,,1.22
"02/02/2016",1129.12,1128.82,1129.16,1130.70,1122.44,,0.02
"02/01/2016",1128.85,1117.88,1128.82,1130.09,1116.24,,0.97
"01/29/2016",1118.04,1115.16,1117.88,1118.50,1108.90,,0.26
"01/28/2016",1115.14,1125.57,1115.16,1126.01,1111.96,,-0.93
"01/27/2016",1125.59,1120.36,1125.57,1128.20,1114.90,,0.45
"01/26/2016",1120.57,1108.02,1120.36,1123.30,1107.17,,1.13
"01/25/2016",1108.05,1097.85,1108.02,1109.05,1097.35,,0.89
"01/22/2016",1098.30,1101.60,1097.85,1102.98,1093.98,,-0.30
"01/21/2016",1101.60,1101.04,1101.60,1104.98,1092.54,,0.05
"01/20/2016",1101.02,1087.10,1101.04,1109.60,1086.73,,1.28
"01/19/2016",1087.12,1088.84,1087.10,1094.70,1082.95,,-0.16
"01/18/2016",1088.90,1089.51,1088.84,1093.26,1087.25,,-0.02
"01/15/2016",1089.10,1077.94,1089.51,1097.59,1076.18,,1.03
"01/14/2016",1078.00,1093.52,1077.94,1095.36,1071.40,,-1.42
"01/13/2016",1093.49,1087.29,1093.52,1095.68,1079.64,,0.59
"01/12/2016",1087.05,1094.30,1087.29,1099.54,1083.61,,-0.66
"01/11/2016",1094.26,1104.19,1094.30,1108.51,1093.91,,-0.90
"01/08/2016",1104.24,1109.45,1104.19,1112.40,1093.93,,-0.45
"01/07/2016",1109.25,1094.45,1109.45,1110.20,1091.09,,1.35
"01/06/2016",1094.45,1077.55,1094.45,1095.45,1074.70,,1.56
"01/05/2016",1077.66,1074.66,1077.55,1082.30,1072.70,,0.28
"01/04/2016",1074.70,1065.36,1074.66,1083.70,1061.90,,1.32
"01/01/2016",1060.74,1061.21,1065.36,1061.41,1060.74,,-0.05
"12/31/2015",1061.30,1061.38,1061.21,1063.68,1058.38,,-0.01
"12/30/2015",1061.45,1069.38,1061.38,1072.85,1059.55,,-0.71
"12/29/2015",1068.99,1069.20,1069.38,1075.79,1067.29,,-0.01
"12/28/2015",1069.05,1076.00,1069.20,1077.15,1066.30,,-0.63
"12/25/2015",1075.88,1075.88,1076.00,1075.88,1075.88,,0.00
"12/24/2015",1075.88,1070.90,1075.88,1077.85,1070.05,,0.52
"12/23/2015",1070.35,1072.21,1070.90,1075.75,1068.25,,-0.19
"12/22/2015",1072.36,1078.41,1072.21,1081.00,1071.85,,-0.56
"12/21/2015",1078.44,1065.94,1078.41,1081.88,1063.88,,1.15
"12/18/2015",1066.19,1051.72,1065.94,1070.79,1051.05,,1.37
"12/17/2015",1051.74,1072.85,1051.72,1073.09,1047.64,,-1.98
"12/16/2015",1072.94,1060.73,1072.85,1078.59,1060.64,,1.15
"12/15/2015",1060.74,1062.89,1060.73,1068.89,1059.59,,-0.20
"12/14/2015",1062.90,1073.69,1062.89,1077.70,1062.77,,-1.12
"12/11/2015",1074.89,1071.60,1073.69,1079.98,1062.38,,0.31
"12/10/2015",1071.54,1073.21,1071.60,1076.46,1069.70,,-0.16
"12/09/2015",1073.21,1074.74,1073.21,1085.60,1069.59,,-0.14
"12/08/2015",1074.69,1070.49,1074.74,1078.85,1067.63,,0.40
"12/07/2015",1070.39,1086.01,1070.49,1087.00,1070.06,,-1.53
"12/04/2015",1086.99,1062.39,1086.01,1089.09,1058.14,,2.30
"12/03/2015",1062.57,1053.71,1062.39,1065.80,1046.25,,0.84
"12/02/2015",1053.69,1069.49,1053.71,1071.55,1050.63,,-1.48
"12/01/2015",1069.49,1064.55,1069.49,1074.72,1063.38,,0.48
"11/30/2015",1064.42,1057.80,1064.55,1068.90,1053.10,,0.53
"11/27/2015",1058.81,1071.59,1057.80,1073.90,1052.86,,-1.25
"11/26/2015",1072.25,1071.91,1071.59,1075.46,1070.35,,0.08
"11/25/2015",1071.39,1075.55,1071.91,1080.85,1067.75,,-0.38
"11/24/2015",1075.49,1069.24,1075.55,1080.89,1068.99,,0.58
"11/23/2015",1069.34,1077.01,1069.24,1077.01,1067.00,,-0.81
"11/20/2015",1078.10,1082.30,1077.01,1087.80,1075.68,,-0.40
"11/19/2015",1082.40,1071.15,1082.30,1086.50,1069.75,,1.05
"11/18/2015",1071.14,1070.30,1071.15,1073.18,1065.34,,0.07
"11/17/2015",1070.37,1082.86,1070.30,1084.82,1065.59,,-1.15
"11/16/2015",1082.85,1088.14,1082.86,1098.29,1081.32,,-0.07
"11/13/2015",1083.64,1085.05,1088.14,1088.29,1080.04,,-0.13
"11/12/2015",1085.05,1086.26,1085.05,1089.60,1074.66,,-0.10
"11/11/2015",1086.14,1089.85,1086.26,1093.69,1084.04,,-0.35
"11/10/2015",1089.91,1092.01,1089.85,1094.90,1085.45,,-0.20
"11/09/2015",1092.10,1089.94,1092.01,1095.88,1088.34,,0.32
"11/06/2015",1088.64,1103.89,1089.94,1110.68,1085.29,,-1.39
"11/05/2015",1103.95,1107.56,1103.89,1111.61,1102.75,,-0.32
"11/04/2015",1107.44,1117.63,1107.56,1122.85,1106.38,,-0.91
"11/03/2015",1117.60,1133.60,1117.63,1138.30,1114.48,,-1.42
"11/02/2015",1133.75,1141.49,1133.60,1143.01,1132.75,,-0.76
"10/30/2015",1142.38,1148.04,1141.49,1150.47,1139.48,,-0.31
"10/29/2015",1145.91,1156.09,1148.04,1162.76,1144.60,,-0.88
"10/28/2015",1156.10,1166.75,1156.09,1182.90,1152.40,,-0.93
"10/27/2015",1166.95,1162.96,1166.75,1168.90,1160.91,,0.32
"10/26/2015",1163.20,1164.45,1162.96,1169.60,1162.30,,-0.09
"10/23/2015",1164.26,1165.61,1164.45,1179.80,1159.16,,-0.15
"10/22/2015",1166.05,1167.06,1165.61,1172.20,1162.90,,-0.09
"10/21/2015",1167.10,1175.81,1167.06,1179.60,1163.90,,-0.77
"10/20/2015",1176.11,1171.00,1175.81,1180.70,1167.15,,0.48
"10/19/2015",1170.45,1176.00,1171.00,1177.90,1168.25,,-0.57
"10/16/2015",1177.20,1182.21,1176.00,1184.50,1174.25,,-0.50
"10/15/2015",1183.11,1184.10,1182.21,1191.04,1176.37,,-0.18
"10/14/2015",1185.19,1168.59,1184.10,1190.38,1164.05,,1.40
"10/13/2015",1168.80,1163.55,1168.59,1169.00,1151.56,,0.41
"10/12/2015",1164.00,1155.71,1163.55,1169.40,1154.90,,0.56
"10/09/2015",1157.53,1139.10,1155.71,1160.20,1138.80,,1.63
"10/08/2015",1138.96,1145.49,1139.10,1151.60,1136.90,,-0.56
"10/07/2015",1145.40,1146.96,1145.49,1153.70,1141.96,,-0.15
"10/06/2015",1147.11,1135.65,1146.96,1151.61,1135.11,,1.00
"10/05/2015",1135.75,1137.71,1135.65,1141.95,1129.73,,-0.21
"10/02/2015",1138.14,1114.08,1137.71,1141.90,1104.52,,2.21
"10/01/2015",1113.55,1115.14,1114.08,1119.29,1111.13,,-0.13
"09/30/2015",1115.00,1127.46,1115.14,1128.20,1112.00,,-1.11
"09/29/2015",1127.46,1132.25,1127.46,1134.90,1124.35,,-0.41
"09/28/2015",1132.05,1145.80,1132.25,1148.30,1128.10,,-1.24
"09/25/2015",1146.24,1150.97,1145.80,1151.18,1140.84,,-0.67
"09/24/2015",1154.01,1130.61,1150.97,1156.70,1130.45,,2.09
"09/23/2015",1130.40,1124.10,1130.61,1134.40,1121.75,,0.50
"09/22/2015",1124.80,1133.16,1124.10,1136.60,1121.18,,-0.75
"09/21/2015",1133.30,1139.40,1133.16,1140.10,1130.00,,-0.54
"09/18/2015",1139.40,1130.85,1139.40,1141.90,1127.30,,0.71
"09/17/2015",1131.40,1118.89,1130.85,1133.40,1115.40,,1.06
"09/16/2015",1119.55,1105.50,1118.89,1124.70,1103.95,,1.28
"09/15/2015",1105.40,1108.19,1105.50,1109.80,1102.91,,-0.31
"09/14/2015",1108.80,1107.80,1108.19,1110.70,1103.40,,0.08
"09/11/2015",1107.90,1111.56,1107.80,1113.40,1098.75,,-0.33
"09/10/2015",1111.55,1106.81,1111.56,1115.30,1104.00,,0.49
"09/09/2015",1106.10,1121.96,1106.81,1125.80,1101.51,,-1.40
"09/08/2015",1121.80,1119.30,1121.96,1126.80,1118.45,,0.21
"09/07/2015",1119.47,1123.22,1119.30,1124.88,1116.58,,-0.31
"09/04/2015",1123.00,1125.25,1123.22,1130.20,1117.15,,-0.20
"09/03/2015",1125.25,1134.01,1125.25,1134.50,1121.75,,-0.78
"09/02/2015",1134.05,1139.49,1134.01,1143.00,1132.31,,-0.53
"09/01/2015",1140.11,1135.01,1139.49,1147.57,1134.51,,0.49
"08/31/2015",1134.50,1133.25,1135.01,1136.80,1125.96,,0.05
"08/28/2015",1133.96,1125.80,1133.25,1141.20,1123.70,,0.73
"08/27/2015",1125.71,1125.65,1125.80,1129.80,1118.15,,0.01
"08/26/2015",1125.55,1141.15,1125.65,1147.00,1117.75,,-1.32
"08/25/2015",1140.65,1155.45,1141.15,1157.20,1134.90,,-1.25
"08/24/2015",1155.05,1162.35,1155.45,1167.90,1146.75,,-0.52
"08/21/2015",1161.05,1153.91,1162.35,1168.80,1148.85,,0.68
"08/20/2015",1153.16,1133.95,1153.91,1154.50,1132.81,,1.65
"08/19/2015",1134.46,1118.01,1133.95,1134.66,1116.35,,1.47
"08/18/2015",1118.01,1117.91,1118.01,1121.60,1109.55,,0.03
"08/17/2015",1117.66,1114.35,1117.91,1123.05,1113.70,,0.32
"08/14/2015",1114.11,1115.16,1114.35,1121.40,1111.81,,-0.08
"08/13/2015",1115.05,1125.46,1115.16,1126.71,1113.42,,-0.91
"08/12/2015",1125.30,1108.91,1125.46,1125.80,1101.75,,1.47
"08/11/2015",1109.01,1104.41,1108.91,1119.40,1093.65,,0.41
"08/10/2015",1104.51,1094.39,1104.41,1109.20,1089.80,,0.94
"08/07/2015",1094.20,1089.40,1094.39,1099.90,1083.16,,0.44
"08/06/2015",1089.41,1084.90,1089.40,1094.30,1083.60,,0.40
"08/05/2015",1085.05,1087.59,1084.90,1092.16,1082.85,,-0.22
"08/04/2015",1087.45,1086.18,1087.59,1095.05,1081.05,,0.09
"08/03/2015",1086.50,1095.61,1086.18,1098.15,1085.92,,-0.84
"07/31/2015",1095.65,1088.66,1095.61,1103.38,1079.75,,0.61
"07/30/2015",1088.99,1097.76,1088.66,1099.82,1083.36,,-0.70
"07/29/2015",1096.69,1095.48,1097.76,1101.85,1090.21,,0.12
"07/28/2015",1095.35,1094.31,1095.48,1099.00,1091.40,,0.08
"07/27/2015",1094.42,1099.55,1094.31,1105.30,1089.19,,-0.43
"07/24/2015",1099.10,1090.85,1099.55,1102.35,1077.75,,0.76
"07/23/2015",1090.80,1094.50,1090.85,1106.00,1087.01,,-0.24
"07/22/2015",1093.45,1101.06,1094.50,1103.56,1087.39,,-0.72
"07/21/2015",1101.41,1098.55,1101.06,1109.87,1097.05,,0.41
"07/20/2015",1096.95,1133.35,1098.55,1133.35,1088.45,,-3.28
"07/17/2015",1134.10,1145.61,1133.35,1146.10,1131.20,,-0.96
"07/16/2015",1145.15,1148.86,1145.61,1149.90,1142.60,,-0.39
"07/15/2015",1149.65,1155.90,1148.86,1156.96,1143.83,,-0.51
"07/14/2015",1155.53,1158.06,1155.90,1159.96,1153.04,,-0.21
"07/13/2015",1158.00,1163.30,1158.06,1164.60,1151.18,,-0.51
"07/10/2015",1163.96,1159.75,1163.30,1165.50,1157.90,,0.37
"07/09/2015",1159.65,1158.62,1159.75,1167.46,1156.20,,0.12
"07/08/2015",1158.28,1155.18,1158.62,1165.03,1147.18,,0.24
"07/07/2015",1155.55,1170.50,1155.18,1170.65,1148.45,,-1.25
"07/06/2015",1170.15,1173.30,1170.50,1175.20,1163.30,,0.19
"07/03/2015",1167.94,1166.29,1173.30,1170.50,1164.96,,0.15
"07/02/2015",1166.15,1168.80,1166.29,1169.11,1157.25,,-0.23
"07/01/2015",1168.80,1172.70,1168.80,1175.30,1167.43,,-0.32
"06/30/2015",1172.60,1180.06,1172.70,1180.80,1166.75,,-0.66
"06/29/2015",1180.36,1184.96,1180.06,1187.32,1173.99,,0.45
"06/26/2015",1175.07,1173.35,1184.96,1179.09,1168.74,,0.15
"06/25/2015",1173.33,1175.29,1173.35,1178.70,1171.52,,-0.16
"06/24/2015",1175.20,1178.25,1175.29,1180.30,1171.43,,-0.27
"06/23/2015",1178.44,1185.86,1178.25,1188.70,1176.32,,-0.59
"06/22/2015",1185.45,1200.61,1185.86,1201.50,1182.65,,-1.25
"06/19/2015",1200.51,1202.36,1200.61,1204.75,1198.70,,-0.08
"06/18/2015",1201.42,1185.26,1202.36,1206.00,1183.81,,1.35
"06/17/2015",1185.45,1181.90,1185.26,1189.40,1174.48,,0.30
"06/16/2015",1181.86,1186.06,1181.90,1188.11,1176.13,,-0.38
"06/15/2015",1186.40,1181.50,1186.06,1190.80,1173.02,,0.47
"06/12/2015",1180.80,1182.01,1181.50,1184.70,1176.93,,-0.13
"06/11/2015",1182.30,1186.61,1182.01,1188.21,1176.16,,-0.35
"06/10/2015",1186.48,1176.75,1186.61,1192.60,1175.35,,0.83
"06/09/2015",1176.70,1174.36,1176.75,1183.40,1172.75,,0.23
"06/08/2015",1173.95,1169.45,1174.36,1178.10,1169.20,,0.17
"06/05/2015",1172.00,1177.24,1169.45,1179.35,1163.10,,-0.36
"06/04/2015",1176.26,1185.51,1177.24,1186.41,1172.76,,-0.78
"06/03/2015",1185.50,1193.86,1185.51,1195.81,1180.18,,-0.66
"06/02/2015",1193.38,1188.95,1193.86,1196.12,1185.48,,0.36
"06/01/2015",1189.15,1191.00,1188.95,1204.81,1184.60,,-0.11
"05/29/2015",1190.50,1188.65,1191.00,1193.81,1187.08,,0.17
"05/28/2015",1188.45,1188.21,1188.65,1192.75,1181.30,,0.03
"05/27/2015",1188.15,1187.44,1188.21,1191.55,1184.51,,0.07
"05/26/2015",1187.30,1207.30,1187.44,1208.00,1186.10,,-1.65
"05/25/2015",1207.17,1205.12,1207.30,1208.97,1202.92,,0.07
"05/22/2015",1206.38,1206.75,1205.12,1215.20,1201.70,,-0.01
"05/21/2015",1206.45,1210.11,1206.75,1212.95,1201.91,,-0.23
"05/20/2015",1209.28,1208.01,1210.11,1213.47,1203.02,,0.15
"05/19/2015",1207.51,1225.27,1208.01,1225.57,1205.56,,-1.49
"05/18/2015",1225.74,1223.30,1225.27,1232.70,1221.50,,0.15
"05/15/2015",1223.85,1221.76,1223.30,1226.75,1211.55,,0.19
"05/14/2015",1221.52,1215.71,1221.76,1227.44,1212.05,,0.48
"05/13/2015",1215.73,1193.45,1215.71,1219.30,1191.30,,1.86
"05/12/2015",1193.50,1183.80,1193.45,1197.00,1181.05,,0.79
"05/11/2015",1184.20,1188.95,1183.80,1192.10,1179.50,,-0.33
"05/08/2015",1188.15,1184.66,1188.95,1193.61,1182.13,,0.28
"05/07/2015",1184.80,1191.80,1184.66,1193.30,1179.16,,-0.59
"05/06/2015",1191.80,1193.19,1191.80,1197.90,1188.30,,-0.13
"05/05/2015",1193.33,1188.56,1193.19,1200.10,1185.90,,0.43
"05/04/2015",1188.25,1178.95,1188.56,1193.45,1177.88,,0.83
"05/01/2015",1178.50,1184.56,1178.95,1185.26,1170.60,,-0.50
"04/30/2015",1184.37,1205.18,1184.56,1207.52,1177.32,,-1.70
"04/29/2015",1204.80,1212.10,1205.18,1213.70,1201.63,,-0.60
"04/28/2015",1212.10,1202.75,1212.10,1215.50,1199.30,,0.84
"04/27/2015",1202.00,1179.76,1202.75,1207.46,1178.75,,1.92
"04/24/2015",1179.38,1194.16,1179.76,1196.51,1175.24,,-1.22
"04/23/2015",1194.00,1187.56,1194.16,1198.40,1184.05,,0.56
"04/22/2015",1187.30,1202.75,1187.56,1205.20,1185.73,,-1.28
"04/21/2015",1202.68,1196.81,1202.75,1204.40,1193.30,,0.52
"04/20/2015",1196.50,1204.90,1196.81,1209.40,1191.54,,-0.68
"04/17/2015",1204.65,1198.60,1204.90,1208.10,1197.28,,0.58
"04/16/2015",1197.65,1202.45,1198.60,1209.60,1195.06,,-0.37
"04/15/2015",1202.05,1193.21,1202.45,1205.35,1189.38,,0.71
"04/14/2015",1193.58,1199.20,1193.21,1202.10,1184.18,,-0.44
"04/13/2015",1198.85,1207.38,1199.20,1209.83,1196.81,,-0.76
"04/10/2015",1208.05,1194.30,1207.38,1211.10,1193.30,,1.09
"04/09/2015",1195.01,1203.07,1194.30,1203.76,1192.86,,-0.65
"04/08/2015",1202.80,1208.85,1203.07,1212.60,1197.85,,-0.48
"04/07/2015",1208.60,1214.69,1208.85,1215.91,1207.45,,-0.50
"04/06/2015",1214.70,1215.63,1214.69,1224.50,1213.85,,0.31
"04/03/2015",1210.90,1201.74,1215.63,1212.74,1200.11,,0.69
"04/02/2015",1202.59,1204.95,1201.74,1208.15,1195.75,,-0.13
"04/01/2015",1204.10,1183.35,1204.95,1209.00,1180.35,,1.74
"03/31/2015",1183.50,1185.40,1183.35,1191.20,1178.45,,-0.23
"03/30/2015",1186.20,1198.85,1185.40,1199.50,1182.55,,-1.09
"03/27/2015",1199.30,1204.25,1198.85,1206.70,1192.91,,-0.42
"03/26/2015",1204.38,1195.55,1204.25,1219.80,1194.50,,0.75
"03/25/2015",1195.45,1192.90,1195.55,1199.90,1186.65,,0.19
"03/24/2015",1193.13,1189.35,1192.90,1195.70,1185.25,,0.32
"03/23/2015",1189.30,1185.96,1189.35,1192.10,1179.45,,0.56
"03/20/2015",1182.68,1170.70,1185.96,1188.30,1168.55,,0.97
"03/19/2015",1171.30,1167.25,1170.70,1177.86,1160.06,,0.35
